,HospID,surgyear,total surgery count
821,171293,2011,281
2037,244355,2017,281
2314,267348,2014,281
3313,352480,2013,281
5060,465524,2010,281
6512,570140,2012,281
7266,619791,2016,281
8193,689786,2013,281
8697,718715,2017,281
10497,851199,2017,281
10727,868352,2017,281
10848,876218,2018,281
94,105306,2014,280
695,163769,2015,280
1505,206981,2015,280
1507,206981,2017,280
2413,270876,2013,280
2743,303854,2013,280
2861,313640,2011,280
3258,348820,2018,280
3435,356289,2015,280
3554,363991,2014,280
4589,430083,2019,280
5001,463304,2011,280
6275,550870,2015,280
6474,567501,2014,280
6580,574871,2010,280
7956,670300,2016,280
8112,683854,2012,280
10391,844034,2011,280
10578,858167,2018,280
11975,964161,2015,280
12045,971437,2015,280
12047,971437,2017,280
396,140515,2016,279
2059,245398,2019,279
2240,259800,2010,279
2304,266785,2014,279
4442,422394,2012,279
5285,482061,2015,279
6327,554890,2017,279
7082,608040,2012,279
7526,638455,2016,279
8803,727844,2013,279
10056,820035,2016,279
11173,903283,2013,279
11895,958013,2015,279
12013,967803,2013,279
684,163070,2014,278
1162,188583,2012,278
1165,188583,2015,278
1504,206981,2014,278
1564,211018,2014,278
2874,314633,2014,278
2877,314633,2017,278
2961,325999,2011,278
3018,327749,2018,278
3362,354039,2012,278
3786,378421,2016,278
5104,467714,2014,278
5919,528649,2019,278
6646,578026,2016,278
6803,588374,2013,278
7397,629909,2017,278
7438,633518,2018,278
7439,633518,2019,278
7462,635634,2012,278
7878,661952,2018,278
8691,718715,2011,278
9555,779882,2015,278
11886,957863,2016,278
156,112704,2016,277
196,114864,2016,277
1497,206172,2017,277
1800,230043,2010,277
2058,245398,2018,277
2785,305772,2015,277
2962,325999,2012,277
2964,325999,2014,277
3556,363991,2016,277
5645,508761,2015,277
6273,550870,2013,277
6412,561535,2012,277
6483,568296,2013,277
6561,572677,2011,277
7010,603270,2010,277
7635,645349,2015,277
8192,689786,2012,277
8801,727844,2011,277
10721,868352,2011,277
10842,876218,2012,277
10982,886842,2012,277
12196,984190,2016,277
291,128014,2011,276
2710,301042,2010,276
2780,305772,2010,276
8807,727844,2017,276
9285,757674,2015,276
9602,784108,2012,276
9633,785371,2013,276
11731,944691,2011,276
12190,984190,2010,276
1163,188583,2013,275
1502,206981,2012,275
6039,534270,2019,275
6205,544348,2015,275
6276,550870,2016,275
6473,567501,2013,275
6647,578026,2017,275
7634,645349,2014,275
8901,734967,2011,275
9313,758084,2013,275
9581,782867,2011,275
10575,858167,2015,275
10849,876218,2019,275
11055,890147,2015,275
11267,910892,2017,275
12291,993205,2011,275
2602,289747,2012,274
3385,354370,2015,274
3389,354370,2019,274
3558,363991,2018,274
4860,454252,2010,274
5073,465881,2013,274
5130,471045,2010,274
5201,475986,2011,274
5624,508504,2014,274
6134,539561,2014,274
6730,582145,2010,274
7429,631369,2019,274
7531,639275,2011,274
8601,711991,2011,274
8608,711991,2018,274
8690,718715,2010,274
9310,758084,2010,274
10501,851257,2011,274
10657,863744,2017,274
1043,182029,2013,273
1452,202952,2012,273
1802,230043,2012,273
3557,363991,2017,273
4444,422394,2014,273
5002,463304,2012,273
5640,508761,2010,273
6689,581290,2019,273
7055,606069,2015,273
7529,638455,2019,273
8694,718715,2014,273
9205,754783,2015,273
9531,778939,2011,273
9559,779882,2019,273
9720,792862,2010,273
11313,917194,2013,273
1044,182029,2014,272
1133,187135,2013,272
2967,325999,2017,272
3844,383879,2014,272
4641,437335,2011,272
5497,493384,2017,272
6133,539561,2013,272
7797,657805,2017,272
8052,677802,2012,272
9124,748056,2014,272
9553,779882,2013,272
9711,792043,2011,272
10877,878011,2017,272
10980,886842,2010,272
11637,937427,2017,272
2055,245398,2015,271
2309,266785,2019,271
2525,280396,2015,271
3521,361422,2011,271
3841,383879,2011,271
5495,493384,2015,271
5825,519629,2015,271
6338,555260,2018,271
6517,570140,2017,271
9312,758084,2012,271
9669,788379,2019,271
9836,803382,2016,271
10329,836472,2019,271
10516,852163,2016,271
10646,863718,2016,271
10890,880647,2010,271
11264,910892,2014,271
1169,188583,2019,270
1481,205323,2011,270
2023,242160,2013,270
2417,270876,2017,270
2875,314633,2015,270
3406,354963,2016,270
6216,544595,2016,270
6488,568296,2018,270
6510,570140,2010,270
6581,574871,2011,270
6732,582145,2012,270
7769,654717,2019,270
8998,741464,2018,270
9291,757690,2011,270
10450,850061,2010,270
10491,851199,2011,270
10549,852738,2019,270
331,130617,2011,269
1456,202952,2016,269
1735,222428,2015,269
2180,252539,2010,269
3242,347585,2012,269
3289,351177,2019,269
3520,361422,2010,269
3522,361422,2012,269
3584,367340,2014,269
3709,375253,2019,269
4074,400536,2014,269
4579,429742,2019,269
5123,470674,2013,269
5643,508761,2013,269
6127,536644,2017,269
6484,568296,2014,269
7009,603105,2019,269
7437,633518,2017,269
9532,778939,2012,269
9557,779882,2017,269
10573,858167,2013,269
10641,863718,2011,269
10843,876218,2013,269
11266,910892,2016,269
11630,937427,2010,269
12341,999383,2011,269
359,134856,2019,268
2440,272879,2010,268
3312,352480,2012,268
3438,356289,2018,268
3588,367340,2018,268
3845,383879,2015,268
5410,488738,2010,268
8571,711568,2011,268
9901,806550,2011,268
11343,919198,2013,268
825,171293,2015,267
1499,206172,2019,267
1737,222428,2017,267
2057,245398,2017,267
2418,270876,2018,267
3552,363991,2012,267
3570,367322,2010,267
3690,374811,2010,267
3847,383879,2017,267
4070,400536,2010,267
4861,454252,2011,267
5969,531039,2019,267
6485,568296,2015,267
6720,581965,2010,267
6724,581965,2014,267
6787,588177,2017,267
7367,625718,2017,267
7394,629909,2014,267
7395,629909,2015,267
7839,660339,2019,267
8911,735513,2011,267
9169,751944,2019,267
9719,792043,2019,267
11155,901621,2015,267
11983,964778,2013,267
1042,182029,2012,266
1734,222428,2014,266
1806,230043,2016,266
3707,375253,2017,266
5499,493384,2019,266
6654,579608,2014,266
6750,583374,2010,266
8930,736200,2010,266
9210,755155,2010,266
9435,769909,2015,266
10387,841753,2017,266
10511,852163,2011,266
10514,852163,2014,266
10654,863744,2014,266
11057,890147,2017,266
11985,964778,2015,266
195,114864,2015,265
357,134856,2017,265
385,140348,2015,265
440,146076,2010,265
2404,270872,2014,265
3576,367322,2016,265
5387,487668,2017,265
6132,539561,2012,265
6513,570140,2013,265
6930,597303,2010,265
7636,645349,2016,265
8260,692951,2010,265
8602,711991,2012,265
8980,739345,2010,265
9665,788379,2015,265
9902,806550,2012,265
10268,833587,2018,265
10704,865845,2014,265
11450,927452,2010,265
11632,937427,2012,265
12041,971437,2011,265
477,148510,2017,264
688,163070,2018,264
1398,199979,2018,264
1510,207035,2010,264
2315,267348,2015,264
2523,280396,2013,264
2716,301042,2016,264
3583,367340,2013,264
3947,391773,2017,264
4073,400536,2013,264
4149,404812,2019,264
5646,508761,2016,264
6683,581290,2013,264
6722,581965,2012,264
6733,582145,2013,264
7281,620116,2011,264
7467,635634,2017,264
8589,711825,2019,264
9211,755155,2011,264
9639,785371,2019,264
10180,828551,2010,264
10248,833383,2018,264
10955,885654,2015,264
11054,890147,2014,264
11730,944691,2010,264
12056,971602,2016,264
12187,983270,2017,264
12310,996968,2010,264
96,105306,2016,263
194,114864,2014,263
1093,185552,2013,263
2241,259800,2011,263
3311,352480,2011,263
3404,354963,2014,263
3846,383879,2016,263
6658,579608,2018,263
7398,629909,2018,263
8607,711991,2017,263
9530,778939,2010,263
9600,784108,2010,263
10226,831736,2016,263
10498,851199,2018,263
10525,852495,2015,263
10572,858167,2012,263
11316,917194,2016,263
11461,927459,2011,263
11979,964161,2019,263
12044,971437,2014,263
12069,971632,2019,263
192,114864,2012,262
568,155379,2018,262
1092,185552,2012,262
1714,222004,2014,262
1838,233294,2018,262
2056,245398,2016,262
2390,269687,2010,262
3808,379128,2018,262
4075,400536,2015,262
4445,422394,2015,262
4588,430083,2018,262
6108,535886,2018,262
6206,544348,2016,262
6659,579608,2019,262
9314,758084,2014,262
10362,840855,2012,262
11990,966708,2010,262
12017,967803,2017,262
591,156996,2011,261
1177,188999,2017,261
1829,232926,2019,261
2051,245398,2011,261
2813,306989,2013,261
3781,378421,2011,261
4072,400536,2012,261
4089,401308,2019,261
5498,493384,2018,261
10182,828551,2012,261
10270,834436,2010,261
10643,863718,2013,261
10878,878011,2018,261
11342,919198,2012,261
100,108661,2010,260
330,130617,2010,260
567,155379,2017,260
687,163070,2017,260
1045,182029,2015,260
1347,197832,2017,260
1630,216902,2010,260
3702,375253,2012,260
3821,380837,2011,260
4587,430083,2017,260
4643,437335,2013,260
4790,450522,2010,260
5124,470674,2014,260
5962,531039,2012,260
6731,582145,2011,260
8802,727844,2012,260
9123,748056,2013,260
10645,863718,2015,260
11050,890147,2010,260
11056,890147,2016,260
1459,202952,2019,259
2520,280396,2010,259
2819,306989,2019,259
5376,487270,2016,259
5718,513560,2018,259
6001,533493,2011,259
6583,574871,2013,259
6685,581290,2015,259
7768,654717,2018,259
8261,692951,2011,259
9552,779882,2012,259
10228,831736,2018,259
10541,852738,2011,259
11151,901621,2011,259
11232,908498,2012,259
11631,937427,2011,259
215,118142,2015,258
384,140348,2014,258
590,156996,2010,258
1498,206172,2018,258
1506,206981,2016,258
2521,280396,2011,258
2878,314633,2018,258
6038,534270,2018,258
7391,629909,2011,258
10052,820035,2012,258
11607,936411,2017,258
11609,936411,2019,258
11709,942574,2019,258
870,173627,2010,257
1997,240011,2017,257
5103,467714,2013,257
6274,550870,2014,257
6370,557155,2010,257
6806,588374,2016,257
8929,736163,2019,257
9120,748056,2010,257
10551,855004,2011,257
10722,868352,2012,257
12071,973266,2011,257
12186,983270,2016,257
69,104036,2019,256
1420,201897,2010,256
2101,249551,2011,256
2411,270876,2011,256
2876,314633,2016,256
3708,375253,2018,256
3769,378127,2019,256
4254,410544,2014,256
6648,578026,2018,256
6656,579608,2016,256
7362,625718,2012,256
7631,645349,2011,256
8485,705239,2015,256
9311,758084,2011,256
10520,852495,2010,256
10981,886842,2011,256
11157,901621,2017,256
11239,908498,2019,256
11887,957863,2017,256
11890,958013,2010,256
11897,958013,2017,256
98,105306,2018,255
1348,197832,2018,255
2012,241721,2012,255
2024,242160,2014,255
3009,326950,2019,255
3241,347585,2011,255
3367,354039,2017,255
3523,361422,2013,255
3703,375253,2013,255
5386,487668,2016,255
5960,531039,2010,255
6482,568296,2012,255
6511,570140,2011,255
6655,579608,2015,255
7057,606069,2017,255
8383,701080,2013,255
11233,908498,2013,255
12340,999383,2010,255
95,105306,2015,254
307,128251,2017,254
810,170882,2010,254
952,178665,2012,254
1201,190281,2011,254
2658,296489,2018,254
2662,298547,2012,254
3559,363991,2019,254
3691,374811,2011,254
6126,536644,2016,254
7633,645349,2013,254
7724,651269,2014,254
7957,670300,2017,254
8714,722386,2014,254
10249,833383,2019,254
10271,834436,2011,254
90,105306,2010,253
102,108661,2012,253
1175,188999,2015,253
2246,259800,2016,253
2654,296489,2014,253
2799,305994,2019,253
3008,326950,2018,253
3160,339327,2010,253
3407,354963,2017,253
4441,422394,2011,253
4947,456210,2017,253
6723,581965,2013,253
6807,588374,2017,253
8211,690085,2011,253
8382,701080,2012,253
8561,709449,2011,253
9436,769909,2016,253
9533,778939,2013,253
10920,884884,2010,253
130,111410,2010,252
1487,205323,2017,252
1565,211018,2015,252
2021,242160,2011,252
2968,325999,2018,252
3090,334188,2010,252
3182,340012,2012,252
3551,363991,2011,252
3574,367322,2014,252
4071,400536,2011,252
4259,410544,2019,252
5063,465524,2013,252
5384,487668,2014,252
5713,513560,2013,252
5823,519629,2013,252
6701,581531,2011,252
6935,597303,2015,252
7296,621045,2016,252
9567,781192,2017,252
10517,852163,2017,252
10521,852495,2011,252
10655,863744,2015,252
10983,886842,2013,252
105,108661,2015,251
685,163070,2015,251
2344,269025,2014,251
2611,290938,2011,251
2786,305772,2016,251
2812,306989,2012,251
4088,401308,2018,251
6414,561535,2014,251
7193,615152,2013,251
8805,727844,2015,251
9121,748056,2011,251
12301,996477,2011,251
317,128302,2017,250
824,171293,2014,250
2655,296489,2015,250
2659,296489,2019,250
2879,314633,2019,250
3767,378127,2017,250
4586,430083,2016,250
5224,477938,2014,250
6725,581965,2015,250
9632,785371,2012,250
980,180517,2010,249
1451,202952,2011,249
1453,202952,2013,249
2660,298547,2010,249
2966,325999,2016,249
3403,354963,2013,249
3746,376367,2016,249
5494,493384,2014,249
5912,528649,2012,249
6901,595614,2011,249
6903,595614,2013,249
7018,603270,2018,249
7285,620116,2015,249
7341,624867,2011,249
7390,629909,2010,249
7626,644389,2016,249
12194,984190,2014,249
383,140348,2013,248
395,140515,2015,248
988,180517,2018,248
1090,185552,2010,248
1508,206981,2018,248
1996,240011,2016,248
3342,353718,2012,248
3360,354039,2010,248
3458,356752,2018,248
3785,378421,2015,248
4884,455060,2014,248
7294,621045,2014,248
7369,625718,2019,248
8051,677802,2011,248
8303,696112,2013,248
8603,711991,2013,248
9388,765605,2018,248
10385,841753,2015,248
68,104036,2018,247
388,140348,2018,247
950,178665,2010,247
1455,202952,2015,247
1632,216902,2012,247
2664,298547,2014,247
2965,325999,2015,247
3178,339688,2018,247
3290,351859,2010,247
3575,367322,2015,247
4449,422394,2019,247
4621,434696,2011,247
5102,467714,2012,247
5385,487668,2015,247
6181,542833,2011,247
6198,543078,2018,247
6376,557155,2016,247
6621,577861,2011,247
6802,588374,2012,247
7539,639275,2019,247
8220,690727,2010,247
8480,705239,2010,247
11503,929376,2013,247
11820,952622,2010,247
12043,971437,2013,247
12189,983270,2019,247
101,108661,2011,246
332,130617,2012,246
2022,242160,2012,246
2249,259800,2019,246
5714,513560,2014,246
5909,527693,2019,246
6640,578026,2010,246
7958,670300,2018,246
8725,722552,2015,246
8800,727844,2010,246
9122,748056,2012,246
10495,851199,2015,246
10496,851199,2016,246
10502,851257,2012,246
10845,876218,2015,246
2310,267348,2010,245
2419,270876,2019,245
2577,285987,2017,245
2798,305994,2018,245
3434,356289,2014,245
4361,415874,2011,245
5311,482617,2011,245
6271,550870,2011,245
6620,577861,2010,245
6643,578026,2013,245
6902,595614,2012,245
11982,964778,2012,245
12188,983270,2018,245
12293,993205,2013,245
389,140348,2019,244
1046,182029,2016,244
1693,220785,2013,244
2299,263543,2019,244
4035,398326,2015,244
4076,400536,2016,244
5378,487270,2018,244
5916,528649,2016,244
6371,557155,2011,244
6641,578026,2011,244
6684,581290,2014,244
7392,629909,2012,244
8720,722552,2010,244
8726,722552,2016,244
8997,741464,2017,244
11220,908329,2010,244
11235,908498,2015,244
12011,967803,2011,244
104,108661,2014,243
198,114864,2018,243
822,171293,2012,243
1202,190281,2012,243
1475,203929,2015,243
1832,233294,2012,243
2010,241721,2010,243
2412,270876,2012,243
2528,280396,2018,243
2589,287194,2019,243
2781,305772,2011,243
2954,323792,2014,243
2960,325999,2010,243
3704,375253,2014,243
4252,410544,2012,243
5703,512038,2013,243
8699,718715,2019,243
9568,781192,2018,243
10493,851199,2013,243
10503,851257,2013,243
10986,886842,2016,243
11051,890147,2011,243
11302,916440,2012,243
11822,952622,2012,243
12174,981404,2014,243
12184,983270,2014,243
190,114864,2010,242
1994,240011,2014,242
2178,252345,2018,242
5287,482061,2017,242
5431,489781,2011,242
6800,588374,2010,242
6824,589733,2014,242
7282,620116,2012,242
8054,677802,2014,242
8353,698614,2013,242
9534,778939,2014,242
9558,779882,2018,242
9562,781192,2012,242
10361,840855,2011,242
10879,878011,2019,242
11053,890147,2013,242
12054,971602,2014,242
12197,984190,2017,242
15,100427,2015,241
131,111410,2011,241
984,180517,2014,241
1110,185932,2010,241
1179,188999,2019,241
2176,252345,2016,241
2516,278558,2016,241
2647,292621,2017,241
2714,301042,2014,241
3019,327749,2019,241
6220,545446,2010,241
6410,561535,2010,241
6642,578026,2012,241
6805,588374,2015,241
7293,621045,2013,241
7366,625718,2016,241
7732,651562,2012,241
8011,674719,2011,241
8305,696112,2015,241
8367,699318,2017,241
9249,756216,2019,241
10383,841753,2013,241
11462,927459,2012,241
11821,952622,2011,241
12295,993205,2015,241
12299,993205,2019,241
823,171293,2013,240
4084,401308,2014,240
4447,422394,2017,240
4578,429742,2018,240
4948,456210,2018,240
6378,557155,2018,240
6687,581290,2017,240
7001,603105,2011,240
7011,603270,2011,240
7299,621045,2019,240
8696,718715,2016,240
8996,741464,2016,240
9289,757674,2019,240
10380,841753,2010,240
11314,917194,2014,240
11315,917194,2015,240
11891,958013,2011,240
12068,971632,2018,240
12072,973266,2012,240
12,100427,2012,239
1346,197832,2016,239
2527,280396,2017,239
3659,371311,2019,239
3698,374811,2018,239
5271,481984,2011,239
5310,482617,2010,239
5381,487668,2011,239
6207,544348,2017,239
7430,633518,2010,239
8486,705239,2016,239
10384,841753,2014,239
12185,983270,2015,239
12292,993205,2012,239
11,100427,2011,238
624,158631,2014,238
1399,199979,2019,238
2646,292621,2016,238
4878,454730,2018,238
6135,539561,2015,238
6305,552788,2015,238
6518,570140,2018,238
8304,696112,2014,238
8306,696112,2016,238
9213,755155,2013,238
9286,757674,2016,238
9601,784108,2011,238
10050,820035,2010,238
10181,828551,2011,238
10363,840855,2013,238
10512,852163,2012,238
10725,868352,2015,238
10898,880647,2018,238
11501,929376,2011,238
12260,990779,2010,238
356,134856,2016,237
1173,188999,2013,237
2529,280396,2019,237
3017,327749,2017,237
4890,455350,2010,237
5270,481984,2010,237
5620,508504,2010,237
6475,567501,2015,237
6480,568296,2010,237
6932,597303,2012,237
6933,597303,2013,237
7632,645349,2012,237
7875,661952,2015,237
8572,711568,2012,237
10726,868352,2016,237
12313,996968,2013,237
592,156996,2012,236
981,180517,2011,236
1567,211018,2017,236
1830,233294,2010,236
1895,236606,2015,236
2014,241721,2014,236
2797,305994,2017,236
4253,410544,2013,236
6657,579608,2017,236
7365,625718,2015,236
8698,718715,2018,236
10410,844623,2010,236
10504,851257,2014,236
10952,885654,2012,236
91,105306,2011,235
336,130617,2016,235
1205,190281,2015,235
1341,197832,2011,235
2102,249551,2012,235
2146,251488,2016,235
3400,354963,2010,235
7019,603270,2019,235
7469,635634,2019,235
7959,670300,2019,235
8360,699318,2010,235
8723,722552,2013,235
9183,752337,2013,235
10954,885654,2014,235
12016,967803,2016,235
12311,996968,2011,235
14,100427,2014,234
138,111410,2018,234
699,163769,2019,234
813,170882,2013,234
1350,198356,2010,234
1391,199979,2011,234
1393,199979,2013,234
1503,206981,2013,234
1998,240011,2018,234
2405,270872,2015,234
3699,374811,2019,234
3820,380837,2010,234
