,SiteID,total,count_First,count_Reop,Complics_First,Complics_Reop,PredMM_First_avg,PredMM_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Complics_First_rate,Complics_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
986,843867,829,809,20.0,363,6.0,13.414313967861524,19.154000000000003,117.2,111.3,5.9,44.87021013597033,30.0,3.3449500469030267,1.5662524798997595,1.7419846659867964,0.647316793816092
987,844137,1203,1155,48.0,453,21.0,12.961445887445885,16.355416666666667,306.3,275.1,31.2,39.22077922077922,43.75,3.025957100879265,2.6749547805263294,1.5973915345515266,1.419514503303755
988,844550,1716,1640,76.0,609,33.0,12.81406707317071,18.78605263157895,115.7,108.5,7.2,37.13414634146341,43.42105263157895,2.8979203971245444,2.3113452029080923,1.535017966098793,1.208732744587692
989,844893,3824,3616,208.0,1319,96.0,14.473393252212391,21.002884615384616,79.22222222222223,74.44444444444444,4.777777777777779,36.47676991150443,46.15384615384615,2.520263857677509,2.1975003433594287,1.3335747838185754,1.135863390789797
990,844982,1952,1807,145.0,770,57.0,14.261610403984482,20.280965517241373,110.5,102.1,8.4,42.612064194798,39.310344827586206,2.987885868968404,1.9382876418860564,1.579125041226876,0.9547826825845532
991,845954,2227,2120,107.0,978,58.0,13.475226415094333,18.490654205607463,150.9,131.1,19.8,46.132075471698116,54.20560747663551,3.4234731239857368,2.9315137730604013,1.7754606865808613,1.5516458349295967
992,846549,1221,1125,96.0,457,40.0,14.827955555555553,20.79885416666667,106.9,101.3,5.6,40.62222222222222,41.66666666666667,2.739570001408751,2.003315487131202,1.4539494678143594,1.0023896382642268
993,847319,340,317,23.0,152,6.0,14.536214511041008,18.89652173913044,167.4,156.3,11.1,47.94952681388013,26.08695652173913,3.298625428061754,1.3805163131010996,1.7218649634868128,0.46520793587310694
994,848341,530,514,16.0,182,6.0,14.740408560311282,17.901874999999997,415.5,393.8,21.7,35.40856031128405,37.5,2.402142394249641,2.0947526446252143,1.2643216736867202,1.0667798957426582
995,848603,2267,2168,99.0,821,38.0,12.344506457564558,15.623030303030301,147.0,131.8,15.2,37.8690036900369,38.38383838383838,3.067680657806392,2.4568753717640366,1.617148307685008,1.296824676951925
996,849114,787,739,48.0,294,21.0,13.12246278755073,19.021041666666665,279.5,265.2,14.3,39.783491204330176,43.75,3.0317092034029423,2.300084336425669,1.6001313791923177,1.201686760957652
997,849380,1129,1054,75.0,418,25.0,14.035455407969637,20.09386666666666,62.1,57.0,5.1,39.658444022770404,33.33333333333333,2.8255901123273475,1.658880985242595,1.4985521996416056,0.7302103852935062
998,850086,537,502,35.0,205,18.0,13.381633466135463,15.501999999999999,230.4,223.2,7.2,40.83665338645419,51.42857142857142,3.051694211308238,3.317544280000737,1.609610407149121,1.7301157216952863
999,850993,2663,2485,178.0,711,49.0,13.747142857142837,19.04752808988764,51.8,49.0,2.8,28.611670020120723,27.52808988764045,2.081281202752212,1.4452316204880755,1.0574719013579224,0.5313007252180917
1000,851859,1159,1073,86.0,501,36.0,12.698732525629074,19.150232558139543,58.8,52.5,6.3,46.69151910531221,41.86046511627907,3.676864522587398,2.1858985257328825,1.8784760201114885,1.1282264294545024
1001,852081,1211,1142,69.0,381,23.0,13.39892294220664,16.85884057971014,92.6,87.7,4.9,33.36252189141856,33.33333333333333,2.489940574725341,1.9772020012722868,1.316111311139903,0.9834602718493476
1002,852438,3771,3556,215.0,1338,97.0,12.615601799775021,17.784186046511632,243.5,230.9,12.6,37.62654668166479,45.11627906976744,2.98254076807781,2.536876242284757,1.576541858122249,1.3430531413975169
1003,852857,726,702,24.0,198,7.0,13.142891737891732,17.169999999999998,117.1,97.4,19.7,28.205128205128204,29.166666666666668,2.1460367145695307,1.6986992816928754,1.1016747580489072,0.7644304768837634
1004,853363,543,524,19.0,152,9.0,12.269045801526728,19.006315789473685,88.1,80.5,7.6,29.00763358778626,47.368421052631575,2.3642941804143094,2.492246344705361,1.241409555912952,1.3174466777999256
1005,853749,2011,1882,129.0,808,63.0,11.648793836344312,14.017054263565903,110.0,106.6,3.4,42.93304994686504,48.837209302325576,3.6856219236118375,3.484127861962169,1.8819080848303218,1.8007975695263
1006,854631,4066,3854,212.0,820,55.0,10.866829268292703,16.219386792452827,50.2,48.4,1.8,21.27659574468085,25.943396226415093,1.9579396362434647,1.5995300289951173,0.9693362869872474,0.67764807733991
1007,854980,2941,2771,170.0,1219,84.0,13.38236737639841,17.999999999999993,18.2,17.2,1.0,43.99133886683508,49.411764705882355,3.287261336467244,2.7450980392156876,1.7168861548782322,1.4568576749734716
1008,857563,242,236,6.0,99,3.0,13.476822033898317,25.743333333333336,76.8,73.0,3.8,41.94915254237288,50.0,3.1126887657088567,1.9422504208209244,1.6381613305443385,0.9577292242302814
1009,858041,400,383,17.0,129,7.0,14.12530026109661,19.300588235294118,342.3,301.3,41.0,33.68146214099217,41.17647058823529,2.3844776053190477,2.133430861601292,1.2536732332053797,1.093175357672294
1010,858133,1948,1861,87.0,806,37.0,12.445787211176793,16.67068965517241,40.0,39.66666666666666,0.3333333333333333,43.310048361096186,42.5287356321839,3.479896259370569,2.551108353156135,1.7990442979353611,1.3511241757891796
1011,858157,76,68,8.0,27,1.0,13.158382352941175,13.406250000000002,118.33333333333331,111.33333333333331,7.0,39.705882352941174,12.5,3.017535232517854,0.9324009324009322,1.593370615879068,-0.10097764772482114
1012,858228,179,170,9.0,61,6.0,12.118647058823527,24.08666666666667,1.0,1.0,0.0,35.88235294117647,66.66666666666666,2.9609207007188734,2.7677830058123436,1.566045852821578,1.4687308401170056
1013,858425,888,833,55.0,200,15.0,14.37322929171668,18.700909090909086,28.66666666666667,26.777777777777782,1.8888888888888888,24.009603841536613,27.27272727272727,1.670439074910841,1.4583637159107483,0.7402273649375495,0.5443505726835849
1014,858748,2965,2764,201.0,1066,79.0,15.439924023154816,21.70796019900496,121.11111111111113,110.66666666666669,10.444444444444443,38.56729377713459,39.30348258706468,2.497894012904229,1.8105562303760927,1.3207122638548419,0.8564329832349699
1015,860760,1981,1768,213.0,917,122.0,15.227709276018075,21.764319248826286,12.0,10.0,2.0,51.866515837104075,57.27699530516433,3.4060616010569618,2.6316924802623074,1.7681045274227194,1.3959909164588868
1016,861256,1396,1297,99.0,457,41.0,15.008974556669273,19.64363636363636,95.22222222222223,89.66666666666669,5.5555555555555545,35.23515805705475,41.41414141414141,2.3476059556245916,2.1082726562178618,1.2311902731951356,1.0760614582162538
1017,861686,4976,4674,302.0,1874,134.0,14.142351305091974,20.562218543046345,71.77777777777777,66.66666666666667,5.111111111111111,40.0941377834831,44.370860927152314,2.8350404341212445,2.157882955784335,1.5033693114250744,1.1096166147383923
1018,862049,2503,2349,154.0,878,64.0,14.560991911451696,19.250584415584417,111.44444444444444,102.77777777777777,8.666666666666666,37.37760749255002,41.55844155844156,2.5669684949933855,2.158814540965192,1.3600655894872593,1.1102393099087002
1019,862399,852,795,57.0,322,21.0,11.739823899371064,17.96438596491228,159.44444444444446,148.55555555555554,10.888888888888891,40.503144654088054,36.84210526315789,3.4500640726184932,2.0508413332421846,1.786623155047504,1.0362158796289105
1020,862734,227,218,9.0,93,5.0,17.75633027522935,19.512222222222224,30.5,29.75,0.75,42.6605504587156,55.55555555555556,2.402554457901047,2.847218267752406,1.264569132457238,1.5095530943214128
1021,862945,104,97,7.0,41,2.0,10.885979381443303,18.115714285714287,29.222222222222218,28.11111111111111,1.1111111111111112,42.2680412371134,28.57142857142857,3.882796371005927,1.5771626843308886,1.9570960486723143,0.6573314817975002
1022,863122,828,793,35.0,210,8.0,13.412875157629244,15.357142857142858,90.33333333333331,83.66666666666667,6.666666666666668,26.48171500630517,22.857142857142858,1.9743503682163452,1.4883720930232558,0.9813780331756692,0.5737352452979021
1023,863586,576,537,39.0,284,30.0,11.779683426443203,15.235897435897433,91.33333333333331,86.33333333333331,5.0,52.886405959031656,76.92307692307693,4.4896287993878925,5.048805116122519,2.1665961684808277,2.3359419904351917
1024,865141,2372,2221,151.0,908,82.0,15.028144979738887,21.986490066225176,421.22222222222223,395.11111111111114,26.11111111111111,40.882485366951826,54.3046357615894,2.72039466095583,2.4699092760153722,1.4438159654832523,1.3044580501311938
1025,865330,2182,2062,120.0,585,38.0,14.252487875848686,20.956416666666662,121.44444444444444,110.44444444444444,11.0,28.370514064015516,31.666666666666664,1.9905657391991396,1.5110725831785812,0.9931785177746446,0.5955729608844695
1026,866160,597,582,15.0,216,6.0,18.08742268041236,26.298,85.77777777777777,82.8888888888889,2.888888888888889,37.11340206185567,40.0,2.0518900186949995,1.5210282150733898,1.036953404563105,0.6050469153036389
1027,866450,359,326,33.0,115,12.0,13.291257668711667,14.615454545454542,55.88888888888889,52.555555555555564,3.333333333333333,35.2760736196319,36.36363636363637,2.6540809379291224,2.4880263730795553,1.408212367305121,1.3150017781170005
1028,866482,4525,4168,357.0,1706,152.0,11.42250000000001,16.578263305322135,133.11111111111111,123.22222222222223,9.888888888888891,40.93090211132437,42.57703081232493,3.5833575934624062,2.568244334655753,1.8413120213807814,1.3607824624398708
1029,867392,488,469,19.0,167,6.0,12.777739872068242,17.44,305.0,283.5555555555556,21.444444444444443,35.60767590618337,31.57894736842105,2.7866959464420376,1.8107194591984546,1.4785556000412727,0.8565630420500935
1030,867995,1311,1273,38.0,397,17.0,13.600188531029046,24.10842105263158,34.77777777777778,33.22222222222222,1.5555555555555556,31.186174391201888,44.73684210526316,2.293069270330344,1.8556520979784306,1.1972799373228022,0.8919262559565742
1031,870533,1451,1398,53.0,469,25.0,12.160350500715317,16.504339622641506,98.66666666666669,91.77777777777777,6.888888888888888,33.54792560801145,47.16981132075472,2.758795941452348,2.8580247619265378,1.4640387494993992,1.515018415997712
1032,870534,85,85,0.0,34,0.0,11.814705882352944,0.0,55.33333333333334,53.66666666666666,1.6666666666666667,40.0,0.0,3.385611152601443,0.0,1.759416284979597,0.0
1033,870576,887,842,45.0,211,8.0,15.926745843230405,19.410666666666668,8.25,8.0,0.25,25.05938242280285,17.77777777777778,1.5734151012056385,0.9158767229930851,0.6538993353735264,-0.12677467025005096
1034,870688,382,355,27.0,173,14.0,12.913690140845071,16.183333333333337,239.88888888888889,232.0,7.888888888888888,48.732394366197184,51.85185185185185,3.7737001457128145,3.2040279208147373,1.9159797924456288,1.679886719858186
1035,870983,202,191,11.0,50,1.0,16.64842931937172,20.113636363636363,6.0,6.0,0.0,26.17801047120419,9.090909090909092,1.572401213893738,0.45197740112994356,0.6529693826356469,-1.145677455195635
1036,872473,3138,2868,270.0,1208,117.0,14.668333333333308,20.335814814814817,16.0,15.75,0.25,42.11994421199442,43.333333333333336,2.871488072627735,2.130887487319398,1.5217985691776934,1.0914544196003806
1037,872945,669,621,48.0,251,24.0,15.337407407407415,22.769791666666666,295.8888888888889,276.1111111111111,19.777777777777782,40.41867954911433,50.0,2.63530063950662,2.195891852326273,1.397967556315609,1.134807003361964
1038,873194,3117,2956,161.0,1096,49.0,13.799594046008156,19.078074534161487,44.444444444444436,42.555555555555564,1.8888888888888888,37.07713125845737,30.434782608695656,2.686827680208663,1.595275380342952,1.4259037970189685,0.6738054870387892
1039,873404,1778,1660,118.0,735,58.0,14.02749999999999,20.03533898305085,54.22222222222222,52.111111111111114,2.1111111111111107,44.27710843373494,49.152542372881356,3.1564504319183726,2.4532922759361635,1.6583030955688094,1.2947191213496079
1040,873475,2625,2506,119.0,1019,60.0,12.725231444533089,18.465294117647055,171.44444444444446,162.33333333333334,9.111111111111109,40.66241021548284,50.42016806722689,3.1954161614052135,2.730536960093203,1.676003835678391,1.4491846850239671
1041,875795,141,132,9.0,61,2.0,12.342045454545461,16.452222222222222,50.66666666666666,48.77777777777778,1.8888888888888888,46.21212121212121,22.22222222222222,3.7442838289905755,1.3507125008441954,1.9046898000807349,0.43372062970024544
1042,875838,1942,1722,220.0,709,87.0,12.905226480836234,17.472454545454546,100.66666666666669,93.44444444444444,7.222222222222222,41.17305458768873,39.54545454545455,3.1904170491567228,2.2633027570669677,1.6737450244363012,1.178429583678532
1043,878676,300,271,29.0,103,14.0,12.419298892988934,22.4851724137931,42.25,37.75,4.5,38.00738007380074,48.275862068965516,3.0603482854621564,2.1470087567285723,1.6136958493610618,1.1023280753434597
1044,878898,173,167,6.0,50,2.0,11.040239520958083,12.311666666666667,67.875,64.875,3.0,29.94011976047904,33.33333333333333,2.7119085327490073,2.707459049681873,1.4393085200764884,1.4369395172361266
1045,879597,208,175,33.0,83,12.0,11.69211428571429,18.978181818181817,47.0,45.75,1.25,47.42857142857143,36.36363636363637,4.056458076750141,1.916075876604714,2.0202205783126974,0.9381546929289308
1046,880170,804,757,47.0,294,18.0,13.488929986789977,19.638510638297873,138.5,129.25,9.25,38.837516512549534,38.297872340425535,2.879214033328368,1.9501413852504308,1.5256750391076705,0.9635787231571167
1047,880418,1181,1099,82.0,388,24.0,11.523767060964499,15.883902439024391,24.75,23.875,0.875,35.30482256596906,29.268292682926827,3.0636529165502044,1.8426386585590564,1.6152528625582125,0.8817731862070521
1048,880665,1543,1461,82.0,501,27.0,13.933100616016391,18.239146341463417,29.625,28.5,1.125,34.29158110882957,32.926829268292686,2.46115936817471,1.805283462934856,1.2993380800760976,0.8522253847369924
1049,881239,473,440,33.0,183,22.0,11.544090909090919,20.756363636363634,285.0,266.0,19.0,41.590909090909086,66.66666666666666,3.602787730834347,3.211866386358327,1.8491136535149215,1.6834118779898268
1050,882744,1041,975,66.0,362,26.0,12.731435897435896,17.293030303030303,78.125,70.875,7.25,37.128205128205124,39.39393939393939,2.916262189693994,2.278024076962167,1.5441204325478615,1.187782995303423
1051,882971,1298,1201,97.0,382,48.0,14.66233971690258,18.720103092783496,828.25,738.5,89.75,31.80682764363031,49.48453608247423,2.1692873209699104,2.6433901478646376,1.1172211498686342,1.402389373465994
1052,883273,501,471,30.0,200,12.0,15.24411889596603,21.455666666666673,45.5,43.0,2.5,42.462845010615716,40.0,2.785523079451475,1.8643093510649862,1.4779482694937718,0.898641271052998
1053,883323,1453,1344,109.0,633,47.0,12.423095238095234,16.346972477064217,56.0,53.125,2.875,47.098214285714285,43.11926605504588,3.791181938401979,2.637752410456725,1.9226476929453677,1.3993091540626812
1054,883635,1648,1500,148.0,742,74.0,14.251833333333337,19.22101351351352,12.875,12.625,0.25,49.46666666666666,50.0,3.470898480897193,2.6013196424240075,1.7953091688980345,1.379243684250783
1055,884339,1393,1321,72.0,519,27.0,10.843785011355033,14.474583333333337,82.85714285714286,78.0,4.857142857142857,39.28841786525359,37.5,3.6231277016385754,2.5907481504936807,1.8572356562670107,1.37336877634638
1056,884724,4339,3974,365.0,2104,226.0,13.933142929038706,20.081999999999987,40.142857142857146,38.57142857142857,1.5714285714285714,52.944136889783586,61.917808219178085,3.7998703637382683,3.0832490896911726,1.925950200455654,1.624451446676935
1057,884777,17,16,1.0,7,1.0,11.550624999999998,33.06,63.125,59.25,3.875,43.75,100.0,3.7876738271738546,3.024803387779794,1.9213120995023165,1.5968413702571354
1058,885133,1369,1249,120.0,544,59.0,11.974203362690165,15.944333333333331,13.666666666666664,12.666666666666664,1.0,43.55484387510008,49.166666666666664,3.6373896914771375,3.083645182196392,1.862903497100794,1.6246367719536807
1059,885848,3390,3309,81.0,1283,36.0,11.24364158356002,14.485925925925923,29.25,27.375,1.875,38.77304321547295,44.44444444444444,3.44844176393574,3.068112088361629,1.7859446032596245,1.6173511902624687
1060,887151,1730,1652,78.0,636,28.0,11.782687651331731,15.55064102564103,122.25,116.625,5.625,38.49878934624697,35.8974358974359,3.267403031081425,2.3084216167195675,1.708144420824433,1.206906745993588
1061,887948,1345,1312,33.0,452,20.0,15.344458841463458,19.643333333333334,94.625,86.0,8.625,34.45121951219512,60.60606060606061,2.2451896067590074,3.085324653286642,1.1668372860266258,1.6254223049479077
1062,889877,783,725,58.0,207,21.0,11.83533793103449,18.03931034482758,77.0,70.625,6.375,28.551724137931032,36.206896551724135,2.412413089030861,2.0071109072141304,1.2704769679629924,1.005120338109113
1063,891688,78,77,1.0,51,1.0,14.209220779220779,30.3,47.625,46.0,1.625,66.23376623376623,100.0,4.661322901719205,3.3003300330033003,2.2207394555014774,1.722610301189136
1064,893541,2312,2134,178.0,905,86.0,12.57920805998129,18.21005617977527,53.75,51.125,2.625,42.40862230552952,48.31460674157304,3.3713268834820904,2.6531827395037335,1.753316517655855,1.4077240454484459
1065,893687,2700,2525,175.0,789,50.0,12.82622178217825,18.955600000000004,75.125,67.75,7.375,31.247524752475247,28.57142857142857,2.436222083411421,1.5072816777853808,1.2846456537829474,0.5919490500946253
1066,894587,358,346,12.0,138,6.0,17.71982658959539,22.69583333333333,17.0,15.333333333333336,1.6666666666666667,39.884393063583815,50.0,2.2508342766177445,2.203047549109602,1.170459838620916,1.1395006335427997
1067,894896,222,208,14.0,66,2.0,14.093990384615381,20.08428571428572,34.666666666666664,29.83333333333333,4.833333333333333,31.73076923076923,14.285714285714285,2.2513687298528087,0.7112881428266589,1.170802361174576,-0.4914939808721651
1068,896525,95,86,9.0,26,3.0,12.586627906976739,14.35777777777778,106.0,96.5,9.5,30.23255813953488,33.33333333333333,2.4019585200240203,2.3216220399318983,1.264211237025079,1.2151331205672267
1069,898856,3088,2910,178.0,1037,67.0,12.742065292096203,19.188146067415726,200.125,179.125,21.0,35.63573883161512,37.640449438202246,2.796700378997404,1.9616511832855612,1.483725700761307,0.9720685273453025
1070,899017,1089,1043,46.0,323,10.0,15.684017257909906,21.835217391304344,56.25,53.0,3.25,30.968360498561843,21.73913043478261,1.9745171144174556,0.9955994504291036,0.9814998726238805,-0.006362660935856073
1071,899203,717,685,32.0,190,7.0,13.712817518248187,14.741249999999999,100.875,96.5,4.375,27.73722627737226,21.875,2.0227226272398973,1.4839311455948445,1.0162984989663029,0.5694241524618033
1072,899680,2067,1895,172.0,633,64.0,13.614480211081833,18.958546511627915,188.0,179.0,9.0,33.403693931398415,37.2093023255814,2.4535416272601194,1.962666404977812,1.294865748655898,0.9728149783144432
1073,900871,196,191,5.0,83,3.0,16.17492146596859,32.666,91.75,85.125,6.625,43.455497382198956,60.0,2.686597117248924,1.8367721790240619,1.4257799906752044,0.8771726952708435
1074,900918,1026,944,82.0,385,35.0,13.507574152542377,18.230731707317073,14.857142857142858,13.857142857142858,1.0,40.78389830508475,42.68292682926829,3.019335510914701,2.341262408690766,1.594231079156394,1.2272866407723002
1075,902991,802,752,50.0,340,25.0,15.083497340425538,17.9172,56.875,53.0,3.875,45.21276595744681,50.0,2.9974988516934538,2.7906146049605964,1.5837592009601071,1.4805828962048424
1076,903470,1906,1827,79.0,485,19.0,10.909146141215103,17.327468354430383,90.0,87.0,3.0,26.54625068418172,24.050632911392405,2.433393992577397,1.3880061656694935,1.282969926983759,0.47301397653364174
1077,904126,1793,1632,161.0,684,75.0,12.362867647058817,19.2744099378882,73.75,69.25,4.5,41.911764705882355,46.58385093167702,3.3901329288964246,2.4168755921345197,1.7613418433025623,1.2731432127684106
1078,904197,99,87,12.0,27,6.0,14.48091954022989,24.706666666666667,54.42857142857143,51.28571428571429,3.1428571428571432,31.03448275862069,50.0,2.143129286258572,2.0237452779276848,1.0997188845538766,1.0170277142433397
1079,905217,448,431,17.0,176,7.0,14.967726218097434,17.04058823529412,195.0,183.28571428571428,11.714285714285715,40.835266821345705,41.17647058823529,2.7282211223219663,2.4163761262038728,1.4479605795340125,1.272845037930519
1080,905312,2118,1961,157.0,675,54.0,12.758551759306481,19.071146496815274,35.57142857142857,33.57142857142857,2.0,34.42121366649668,34.394904458598724,2.697893484767093,1.8035048110160756,1.4318333905279341,0.8508032716532217
1081,909079,1996,1914,82.0,577,29.0,10.413035527690676,13.719390243902437,52.57142857142857,48.85714285714285,3.7142857142857135,30.146290491118076,35.36585365853659,2.8950530717918035,2.5778006915617033,1.5335897957824007,1.3661407228108124
1082,909630,2721,2616,105.0,973,35.0,13.071464067278288,16.02199999999999,49.0,46.85714285714285,2.142857142857143,37.19418960244648,33.33333333333333,2.8454494011542635,2.0804726833936678,1.508656525155711,1.0569113459211426
1083,912146,854,793,61.0,237,20.0,13.733593947036566,19.3072131147541,39.0,35.5,3.5,29.88650693568726,32.78688524590164,2.17616066493186,1.6981676770764345,1.1217850740256312,0.7639789176325926
1084,913324,1209,1142,67.0,383,33.0,11.096952714535908,16.403134328358213,31.857142857142854,30.57142857142857,1.2857142857142858,33.53765323992995,49.25373134328358,3.022239897985593,3.0027024321889693,1.5956181826395723,1.5862615109002591
1085,913632,199,190,9.0,71,3.0,11.756947368421057,18.29111111111111,167.42857142857142,158.28571428571428,9.142857142857142,37.368421052631575,33.33333333333333,3.178411868458513,1.8223788118090145,1.6683060856939074,0.8658228785218308
1086,915439,1480,1374,106.0,412,34.0,15.05432314410479,21.221132075471694,126.28571428571428,119.14285714285714,7.142857142857142,29.985443959243085,32.075471698113205,1.9918161495679902,1.5114873035066507,0.9940844885970751,0.5959688603781749
1087,916787,937,873,64.0,364,34.0,12.759507445589922,18.00015625,50.28571428571429,47.85714285714285,2.4285714285714284,41.695303550973655,53.125,3.2677831592460755,2.9513632694160643,1.7083122535388164,1.5613815062426544
1088,916859,3480,3316,164.0,1029,52.0,11.854137515078419,15.6058536585366,90.0,84.57142857142857,5.428571428571429,31.0313630880579,31.70731707317073,2.6177664168806984,2.0317579394848693,1.3883363714458097,1.022728531880411
1089,917163,841,795,46.0,314,18.0,13.817798742138358,15.325434782608696,57.28571428571429,53.85714285714285,3.4285714285714284,39.49685534591195,39.130434782608695,2.85840430035093,2.553300140431508,1.5152099895124138,1.3523631365154514
1090,917423,584,558,26.0,214,11.0,13.593566308243739,24.98384615384615,41.142857142857146,39.0,2.142857142857143,38.35125448028674,42.30769230769231,2.8212798327271074,1.6934018904522923,1.4963497688180505,0.7599244047487623
1091,920910,2338,2212,126.0,787,50.0,11.073196202531644,16.08349206349207,167.14285714285714,150.57142857142858,16.571428571428573,35.57866184448463,39.682539682539684,3.21304356878914,2.4672838165919893,1.6839405438500539,1.302923681279842
1092,920959,856,818,38.0,302,17.0,14.603924205378965,20.010789473684213,79.71428571428571,68.57142857142857,11.142857142857142,36.91931540342298,44.73684210526316,2.5280407433109477,2.2356360384529395,1.3380197149782216,1.1606853365448506
1093,921099,1357,1320,37.0,562,14.0,12.995037878787882,14.137567567567565,192.0,180.7142857142857,11.285714285714285,42.57575757575758,37.83783783783784,3.2763088474913205,2.676403678143341,1.7120713617841956,1.4202957320231697
1094,921825,639,599,40.0,222,18.0,12.261585976627709,16.22225,133.85714285714286,129.85714285714286,4.0,37.061769616026716,45.0,3.0225918316498057,2.773967852794773,1.5957861717500603,1.4719510685258643
1095,921865,629,594,35.0,282,17.0,12.930824915824923,16.14342857142857,47.28571428571429,45.57142857142857,1.7142857142857142,47.474747474747474,48.57142857142857,3.6714399726074105,3.008743053343245,1.8763460123574884,1.5891609057753615
1096,922133,456,439,17.0,148,3.0,12.63261958997722,17.52764705882353,55.28571428571429,51.14285714285714,4.142857142857143,33.712984054669704,17.647058823529413,2.668724710226986,1.006812766385878,1.4161504933128053,0.00979541510062967
1097,924145,423,406,17.0,158,6.0,14.400492610837436,13.809411764705882,71.85714285714286,68.42857142857143,3.4285714285714284,38.91625615763547,35.294117647058826,2.70242534122396,2.5558016697904247,1.4342547617772188,1.3537758874932915
1098,924599,1531,1404,127.0,512,55.0,12.034722222222232,16.84944881889763,34.285714285714285,31.714285714285715,2.571428571428572,36.46723646723647,43.30708661417323,3.0301685235326294,2.5702375834158935,1.5993980317523055,1.3619017230664903
1099,925282,586,549,37.0,186,16.0,11.352204007285978,14.69162162162162,423.57142857142856,394.8571428571428,28.714285714285715,33.87978142076503,43.24324324324324,2.9844232361416854,2.943394838021303,1.5774521459766975,1.5574810837826811
1100,925356,234,220,14.0,100,6.0,13.288818181818177,16.31142857142857,24.714285714285715,23.857142857142854,0.8571428571428571,45.45454545454545,42.857142857142854,3.4205107506652905,2.627430373095113,1.7742117644197783,1.3936525332754275
1101,926344,155,144,11.0,55,3.0,13.540069444444448,15.890909090909089,44.4,41.6,2.8,38.19444444444444,27.27272727272727,2.8208455356272784,1.7162471395881007,1.4961276687289784,0.7792573158826449
1102,926958,132,130,2.0,38,1.0,17.517538461538475,20.55,28.42857142857143,27.142857142857146,1.2857142857142858,29.230769230769234,50.0,1.6686573456052824,2.4330900243309004,0.7386877314837184,1.2827897009804041
1103,927304,1113,1031,82.0,353,32.0,12.932492725509222,16.466219512195117,33.42857142857143,31.42857142857143,2.0,34.23860329776915,39.02439024390244,2.647486762566185,2.369966598283256,1.40462347076044,1.2448667262835849
1104,928502,1228,1132,96.0,489,43.0,12.082473498233222,14.24104166666667,18.0,17.0,1.0,43.197879858657245,44.79166666666667,3.5752513642983716,3.1452521321883635,1.8380446766541956,1.653175672200847
1105,928652,5687,5243,444.0,1960,177.0,11.943950028609589,16.334932432432442,51.42857142857143,45.714285714285715,5.7142857142857135,37.38317757009346,39.86486486486486,3.1298839563585554,2.4404670805809126,1.6461091687586757,1.287157291373892
1106,928663,3509,3389,120.0,1191,55.0,14.039076423723786,17.532833333333336,58.714285714285715,54.14285714285714,4.571428571428571,35.14311006196518,45.83333333333333,2.503235184515341,2.6141429888685033,1.323793841803114,1.3863380560872725
1107,928700,906,841,65.0,335,27.0,12.406016646849004,18.11784615384615,182.5,169.5,13.0,39.833531510107015,41.53846153846154,3.2108236385628506,2.2926820983985197,1.6829434240925307,1.1970363257606271
1108,929679,164,148,16.0,58,11.0,14.007027027027014,17.475624999999997,66.33333333333333,62.33333333333334,4.0,39.189189189189186,68.75,2.7978234862810196,3.9340509996065953,1.484304946241081,1.9760156603115648
1109,930316,1295,1240,55.0,420,28.0,11.544596774193561,15.769272727272737,42.0,40.833333333333336,1.1666666666666667,33.87096774193548,50.90909090909091,2.933923843719653,3.228372784817422,1.5528314232560416,1.6908071782919931
1110,931138,108,102,6.0,47,2.0,17.5885294117647,12.846666666666666,113.33333333333331,104.33333333333331,9.0,46.07843137254902,33.33333333333333,2.6198001148252823,2.594706798131811,1.389456741399684,1.3755715232537282
1111,931838,1045,996,49.0,486,27.0,14.704518072289153,16.381632653061224,52.16666666666666,51.16666666666666,1.0,48.795180722891565,55.10204081632652,3.3183801388803547,3.3636476890494578,1.7304791644926314,1.7500266045588904
1112,932677,557,528,29.0,232,15.0,12.672518939393939,17.434827586206897,31.5,29.5,2.0,43.93939393939394,51.724137931034484,3.467297555405771,2.9667134748126025,1.793811650583951,1.5688655980592083
1113,933894,1003,971,32.0,330,13.0,13.517198764160648,17.8409375,116.0,104.5,11.5,33.985581874356335,40.625,2.5142474019443535,2.2770664377922967,1.3301266179353943,1.187176385490857
1114,935855,909,867,42.0,237,16.0,12.33629757785468,19.608095238095245,49.33333333333334,48.66666666666666,0.6666666666666666,27.33564013840831,38.095238095238095,2.215870682908904,1.9428321635864674,1.1478736888916843,0.9581612754883745
1115,936395,948,900,48.0,390,28.0,12.598488888888877,15.398333333333333,55.33333333333334,52.0,3.333333333333333,43.333333333333336,58.333333333333336,3.439565944416618,3.7882887758415413,1.7822265156982486,1.9215463095800878
1116,936700,592,566,26.0,209,10.0,16.121590106007098,22.445769230769226,41.16666666666666,40.66666666666666,0.5,36.92579505300353,38.46153846153847,2.290456140504685,1.713531760311178,1.1956349372360946,0.77697293245749
1117,938170,455,424,31.0,164,13.0,11.011320754716984,15.413225806451612,51.33333333333334,47.83333333333334,3.5,38.67924528301887,41.935483870967744,3.5126799177518846,2.720746740336117,1.8125721213622796,1.4440026701244981
1118,939138,1388,1307,81.0,570,31.0,13.893221117061989,16.480246913580245,104.83333333333331,97.5,7.333333333333332,43.61132364192808,38.2716049382716,3.139036172710868,2.3222713311858567,1.650321653924775,1.215536544678602
