,surgid,total,count_First,count_Reop,Mortality_First,Mortality_Reop,PredMort_First_avg,PredMort_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Mortality_First_rate,Mortality_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
573,254853.0,31,31.0,0.0,1.0,0.0,2.95483870967742,0.0,73.8,67.2,6.6,3.225806451612903,0.0,1.0917030567685586,0.0,0.12658049656514264,0.0
574,254915.0,926,868.0,58.0,20.0,1.0,1.3902073732718891,2.9674137931034474,22.3,20.6,1.7,2.3041474654377883,1.7241379310344827,1.657412778652524,0.5810237638719425,0.7289329505089597,-0.7833309238236751
575,254954.0,435,399.0,36.0,4.0,1.0,2.1423558897243087,5.02111111111111,61.2,56.4,4.8,1.0025062656641603,2.7777777777777777,0.467945718296678,0.5532197388802833,-1.0955869079977227,-0.8540754621215539
576,255187.0,833,775.0,58.0,7.0,3.0,1.3177677419354827,2.7594827586206883,35.833333333333336,35.166666666666664,0.6666666666666666,0.903225806451613,5.172413793103448,0.6854210933445618,1.874414245548267,-0.5449375044377157,0.9064398238376628
577,255372.0,2331,2106.0,225.0,15.0,5.0,1.7557929724596422,3.868355555555553,1.0,1.0,0.0,0.7122507122507122,2.2222222222222223,0.4056575709224646,0.5744617293595905,-1.3016656807356666,-0.7997173111582367
578,256336.0,301,283.0,18.0,5.0,1.0,1.3976325088339212,2.266111111111111,3.5,3.0,0.5,1.76678445229682,5.555555555555555,1.2641266149217516,2.4515812699190977,0.33814097108737257,1.2937125877569262
579,256441.0,60,55.0,5.0,0.0,0.0,1.715818181818182,3.178,22.222222222222218,21.222222222222218,1.0,0.0,0.0,0.0,0.0,0.0,0.0
580,256580.0,243,216.0,27.0,3.0,1.0,1.6993055555555556,2.251851851851852,68.3,62.3,6.0,1.3888888888888888,3.7037037037037033,0.8173273395995095,1.6447368421052628,-0.2910141014173027,0.7178567712185012
581,256637.0,802,744.0,58.0,2.0,3.0,1.7850134408602158,3.245862068965517,60.5,58.0,2.5,0.2688172043010753,5.172413793103448,0.15059673958058803,1.5935408477637312,-2.73123755888705,0.67223600067263
582,256983.0,767,720.0,47.0,6.0,0.0,1.5642361111111127,2.2606382978723403,59.6,57.1,2.5,0.8333333333333334,0.0,0.5327413984461704,0.0,-0.9084927002050214,0.0
583,257243.0,703,651.0,52.0,7.0,1.0,1.583901689708142,3.1525000000000003,57.5,55.1,2.4,1.0752688172043012,1.9230769230769231,0.6788734579874309,0.610016470444702,-0.5587854137129007,-0.7130798989198627
584,257331.0,584,546.0,38.0,3.0,1.0,2.0929120879120857,3.3599999999999994,83.8,77.3,6.5,0.5494505494505495,2.631578947368421,0.2625292063742094,0.7832080200501254,-1.9294501633568368,-0.35253255667289635
585,257355.0,352,334.0,18.0,7.0,0.0,1.6869461077844299,2.604444444444445,55.2,52.7,2.5,2.095808383233533,0.0,1.2423683089592512,0.0,0.31309293421771633,0.0
586,257565.0,498,469.0,29.0,11.0,0.0,2.0070149253731344,3.156551724137931,67.8,63.3,4.5,2.345415778251599,0.0,1.168609036534968,0.0,0.22479235040601128,0.0
587,258196.0,860,778.0,82.0,8.0,0.0,2.1179691516709545,3.7484146341463416,24.9,24.6,0.3,1.0282776349614395,0.0,0.4855017053247392,0.0,-1.0424517317676663,0.0
588,258728.0,699,645.0,54.0,4.0,1.0,1.7926511627906945,2.7833333333333337,25.4,23.0,2.4,0.6201550387596899,1.8518518518518516,0.34594295400688485,0.6653359946773119,-1.5313939378248695,-0.587845009254278
589,258739.0,751,695.0,56.0,3.0,0.0,1.517539568345324,2.613928571428571,43.4,41.6,1.8,0.4316546762589928,0.0,0.28444377020735945,0.0,-1.8137846109345628,0.0
590,258792.0,93,83.0,10.0,2.0,0.0,1.4545783132530117,3.1379999999999995,9.0,8.75,0.25,2.4096385542168677,0.0,1.656589083077943,0.0,0.7282157864307837,0.0
591,258847.0,650,537.0,113.0,2.0,0.0,1.597839851024208,2.9912389380530984,34.5,32.333333333333336,2.1666666666666665,0.37243947858473,0.0,0.23308936646310202,0.0,-2.1010449046671367,0.0
592,259305.0,274,260.0,14.0,5.0,0.0,1.716461538461538,3.457142857142858,33.75,31.75,2.0,1.9230769230769231,0.0,1.1203728600878375,0.0,0.16397894110366834,0.0
593,259909.0,465,427.0,38.0,14.0,1.0,2.1795784543325527,3.0439473684210525,12.2,10.9,1.3,3.278688524590164,2.631578947368421,1.5042764430309021,0.8645283997579319,0.5890697175084961,-0.2100147377092729
594,259953.0,1210,1149.0,61.0,15.0,2.0,1.9147171453437777,4.347868852459017,48.9,46.5,2.4,1.3054830287206265,3.278688524590164,0.6818150826587149,0.75409094336777,-0.5525475807186067,-0.40718957187911015
595,260004.0,10,9.0,1.0,0.0,0.0,1.6899999999999997,4.3,90.6,85.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0
596,260070.0,844,785.0,59.0,4.0,4.0,2.0603439490445834,3.862372881355932,108.5,101.4,7.1,0.5095541401273885,6.779661016949152,0.24731508560193433,1.7553098121818502,-2.01557785168473,0.8117256886787958
597,260188.0,864,799.0,65.0,6.0,1.0,1.8088735919899845,3.8183076923076924,60.3,53.5,6.8,0.7509386733416771,1.5384615384615385,0.4151415978800109,0.4029171199484266,-1.2683245952551676,-1.3114449879862058
598,260752.0,1016,886.0,130.0,19.0,7.0,2.0963544018058675,4.791153846153846,67.1,62.1,5.0,2.144469525959368,5.384615384615385,1.0229518082019207,1.1238660993818737,0.032738180561462826,0.16847015898841125
599,260812.0,698,656.0,42.0,10.0,0.0,2.2778810975609756,3.4276190476190487,8.666666666666666,8.333333333333334,0.3333333333333333,1.524390243902439,0.0,0.6692141418332452,0.0,-0.5794601621573621,0.0
600,260824.0,1369,1277.0,92.0,20.0,1.0,1.5972983555207516,2.931739130434783,105.9,99.1,6.8,1.5661707126076743,1.0869565217391304,0.980512317685991,0.3707548568886252,-0.028392340499645376,-1.4314625027786296
601,260890.0,190,179.0,11.0,2.0,0.0,1.4316201117318432,3.1345454545454547,67.7,62.9,4.8,1.1173184357541899,0.0,0.7804573480059316,0.0,-0.3576083038138484,0.0
602,261657.0,826,794.0,32.0,10.0,0.0,1.8050629722921894,2.6971875,95.83333333333331,86.5,9.333333333333334,1.2594458438287155,0.0,0.6977295879209062,0.0,-0.5192600810220822,0.0
603,261830.0,891,849.0,42.0,20.0,6.0,2.104028268551237,3.9104761904761927,5.6,4.4,1.2,2.3557126030624262,14.285714285714285,1.119620224819741,3.653190452995614,0.16300945310206846,1.8691569681620026
604,261953.0,176,164.0,12.0,1.0,0.0,2.4529878048780476,2.605,27.0,25.4,1.6,0.6097560975609756,0.0,0.24857689726316848,0.0,-2.008235876343563,0.0
605,262279.0,87,82.0,5.0,1.0,0.0,1.215365853658537,1.2280000000000002,79.6,75.4,4.2,1.2195121951219512,0.0,1.0034115994380892,0.0,0.004913520865916637,0.0
606,262728.0,79,66.0,13.0,2.0,0.0,2.0112121212121212,5.573846153846154,53.8,51.4,2.4,3.0303030303030303,0.0,1.5067048365225253,0.0,0.5913968206566287,0.0
607,263054.0,208,187.0,21.0,7.0,1.0,1.3557219251336896,3.4576190476190476,39.1,37.1,2.0,3.7433155080213902,4.761904761904762,2.7611233827705903,1.3772207684891888,1.46525535722482,0.46175984202572357
608,263139.0,358,329.0,29.0,1.0,0.0,1.3277507598784202,1.7889655172413794,9.4,8.5,0.9,0.303951367781155,0.0,0.22892200627246284,0.0,-2.1270719390531,0.0
609,263618.0,202,188.0,14.0,1.0,0.0,1.5412234042553192,2.104285714285714,12.0,11.285714285714285,0.7142857142857143,0.5319148936170213,0.0,0.34512510785159617,0.0,-1.5348086612317473,0.0
610,264609.0,63,63.0,0.0,0.0,0.0,1.586825396825397,0.0,18.3,17.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0
611,265425.0,137,125.0,12.0,1.0,0.0,1.2082400000000009,2.0741666666666667,19.4,17.7,1.7,0.8,0.0,0.6621201085876973,0.0,-0.5948351492349495,0.0
612,266023.0,983,927.0,56.0,8.0,2.0,1.7004638619201713,4.077857142857143,64.4,62.3,2.1,0.8629989212513484,3.571428571428571,0.5075079456712748,0.8758101243650376,-0.9784976852184963,-0.1913099674457288
613,266222.0,210,198.0,12.0,2.0,0.0,1.5927777777777774,2.64,94.3,86.8,7.5,1.0101010101010102,0.0,0.6341757300948094,0.0,-0.6570454283283711,0.0
614,266765.0,298,288.0,10.0,7.0,0.0,1.5413888888888896,4.08,61.7,58.5,3.2,2.430555555555556,0.0,1.576860695620832,0.0,0.6570552139559214,0.0
615,266969.0,234,223.0,11.0,2.0,0.0,1.6993721973094151,3.28,91.3,85.2,6.1,0.8968609865470852,0.0,0.527760185771586,0.0,-0.922045577031942,0.0
616,266975.0,698,657.0,41.0,15.0,2.0,1.7676560121765592,4.350243902439022,85.8,79.4,6.4,2.28310502283105,4.878048780487805,1.2916002927627335,1.1213276519398974,0.3691596730754449,0.1652078952355456
617,267001.0,42,42.0,0.0,1.0,0.0,1.705238095238095,0.0,68.1,65.1,3.0,2.380952380952381,0.0,1.3962580284836639,0.0,0.48156557622892504,0.0
618,267155.0,286,273.0,13.0,3.0,0.0,1.551391941391942,2.8492307692307692,13.9,12.7,1.2,1.098901098901099,0.0,0.7083323495384032,0.0,-0.49750166321253814,0.0
619,267304.0,557,498.0,59.0,2.0,0.0,1.4665662650602398,2.3161016949152535,48.0,46.0,2.0,0.4016064257028112,0.0,0.27384130896145703,0.0,-1.8685880013281957,0.0
620,267334.0,439,404.0,35.0,1.0,2.0,1.768811881188118,5.073428571428571,22.3,21.4,0.9,0.24752475247524752,5.714285714285714,0.13993842709207954,1.1263163822717803,-2.8371359139231824,0.17161213738357858
621,267628.0,757,720.0,37.0,7.0,0.0,1.48125,2.294594594594595,136.0,128.1,7.9,0.9722222222222222,0.0,0.6563525550867323,0.0,-0.6074571385082427,0.0
622,267694.0,670,648.0,22.0,16.0,1.0,1.594274691358024,2.3150000000000004,1.5,1.5,0.0,2.4691358024691357,4.545454545454546,1.5487518028438962,1.96347928529354,0.6311059617540511,0.9734123776519157
623,268179.0,300,265.0,35.0,3.0,0.0,1.3661886792452833,2.2260000000000004,68.3,63.9,4.4,1.1320754716981132,0.0,0.8286377195889955,0.0,-0.2711866015972533,0.0
624,268194.0,337,327.0,10.0,5.0,0.0,2.3241284403669726,4.7700000000000005,15.7,14.5,1.2,1.529051987767584,0.0,0.6579033934657035,0.0,-0.6040523407144873,0.0
625,268283.0,167,160.0,7.0,2.0,0.0,1.7662499999999999,2.5585714285714287,55.5,52.6,2.9,1.25,0.0,0.7077140835102619,0.0,-0.49876146567185226,0.0
626,268833.0,270,258.0,12.0,2.0,0.0,1.172209302325581,2.8733333333333335,42.7,40.5,2.2,0.7751937984496124,0.0,0.6613100552193898,0.0,-0.5966012569680494,0.0
627,268898.0,11,11.0,0.0,1.0,0.0,2.4145454545454546,0.0,78.5,73.2,5.3,9.090909090909092,0.0,3.7650602409638556,0.0,1.9126729482025246,0.0
628,269004.0,206,192.0,14.0,1.0,0.0,1.6288020833333334,2.751428571428572,118.5,104.7,13.8,0.5208333333333333,0.0,0.3197646532152335,0.0,-1.6449176227653757,0.0
629,269779.0,487,439.0,48.0,13.0,5.0,1.6604100227790441,2.5664583333333337,47.111111111111114,39.66666666666666,7.4444444444444455,2.9612756264236904,10.416666666666668,1.783460462053448,4.058771004139946,0.8346792327199519,2.021042945477518
630,269923.0,501,467.0,34.0,6.0,0.0,1.3056745182012852,3.5623529411764707,55.2,50.2,5.0,1.284796573875803,0.0,0.9840098400984006,0.0,-0.023255352300303546,0.0
631,270644.0,673,623.0,50.0,10.0,2.0,1.3704012841091495,2.2016000000000004,17.0,16.0,1.0,1.6051364365971106,4.0,1.1712893553223385,1.8168604651162787,0.2280975232522263,0.8614476248473512
632,270681.0,349,312.0,37.0,1.0,2.0,1.5203205128205115,3.422702702702703,96.16666666666669,86.0,10.166666666666666,0.3205128205128205,5.405405405405405,0.2108192435805542,1.5792798483891344,-2.2459215326982402,0.659266839412268
633,270757.0,10,9.0,1.0,1.0,0.0,2.0277777777777777,5.02,45.0,40.4,4.6,11.11111111111111,0.0,5.47945205479452,0.0,2.454031630894707,0.0
634,270913.0,479,451.0,28.0,2.0,1.0,1.5673614190687353,2.605000000000001,59.0,58.22222222222222,0.7777777777777778,0.4434589800443459,3.571428571428571,0.28293345405160725,1.370989854675075,-1.8214653238058245,0.45521789521333655
635,270937.0,13,12.0,1.0,0.0,0.0,1.0925,1.08,43.2,41.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0
636,270942.0,974,918.0,56.0,15.0,1.0,1.6681372549019604,2.090357142857142,47.3,45.4,1.9,1.6339869281045754,1.7857142857142856,0.9795278675678326,0.8542627712284301,-0.02984155713671479,-0.22724818378073278
637,271045.0,567,518.0,49.0,8.0,0.0,3.1474131274131243,4.405510204081631,23.2,22.2,1.0,1.5444015444015444,0.0,0.4906891729433995,0.0,-1.0271186561961048,0.0
638,271286.0,566,507.0,59.0,8.0,2.0,1.7421499013806698,2.37457627118644,54.1,51.4,2.7,1.5779092702169626,3.389830508474576,0.9057253161547436,1.4275517487508924,-0.14285451162132634,0.5135430442312692
639,272566.0,748,704.0,44.0,3.0,1.0,1.4625994318181823,2.846590909090909,66.0,62.3,3.7,0.4261363636363636,2.272727272727273,0.29135548282459417,0.7984031936127745,-1.7791476348304966,-0.32481060342048373
640,272679.0,787,767.0,20.0,13.0,1.0,1.6551238591916535,4.293000000000001,45.0,40.3,4.7,1.694915254237288,5.0,1.0240413397611634,1.164686699277894,0.03427395700254365,0.2199419221016251
641,272868.0,644,624.0,20.0,11.0,0.0,1.4164903846153845,1.6965,31.0,29.0,2.0,1.7628205128205128,0.0,1.2444987498444378,0.0,0.31556478106693114,0.0
642,272922.0,421,391.0,30.0,4.0,2.0,1.4465728900255759,1.8816666666666666,47.9,46.2,1.7,1.0230179028132993,6.666666666666667,0.7072010749456338,3.54295837023915,-0.49980762725988936,1.8249545138890864
643,273125.0,463,445.0,18.0,4.0,0.0,1.9612808988764046,3.215,117.7,110.9,6.8,0.8988764044943821,0.0,0.4583108951957561,0.0,-1.1256015122996144,0.0
644,273490.0,1004,956.0,48.0,10.0,1.0,1.6883786610878662,3.270833333333334,182.9,172.0,10.9,1.0460251046025104,2.083333333333333,0.6195441394222131,0.6369426751592354,-0.6907210240516717,-0.6507645591169029
645,273675.0,548,508.0,40.0,5.0,2.0,1.7184448818897644,2.1450000000000005,29.4,28.6,0.8,0.984251968503937,5.0,0.5727573685235459,2.3310023310023307,-0.8040039809663215,1.2209504471625412
646,274075.0,204,180.0,24.0,6.0,1.0,1.5138333333333331,2.8570833333333336,56.0,50.1,5.9,3.3333333333333335,4.166666666666666,2.2019156666299686,1.4583637159107479,1.1387592147403267,0.5443505726835844
647,274248.0,478,449.0,29.0,17.0,1.0,1.8847884187082415,3.9148275862068957,19.5,17.7,1.8,3.78619153674833,3.4482758620689653,2.008815153556193,0.8808244516867789,1.0063448167755715,-0.18307357621485182
648,274771.0,174,168.0,6.0,5.0,0.0,1.1822619047619045,2.856666666666667,16.444444444444443,15.333333333333336,1.1111111111111112,2.976190476190476,0.0,2.517369851978653,0.0,1.3319171928264621,0.0
649,274882.0,3,2.0,1.0,0.0,0.0,1.185,1.38,56.3,53.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0
650,275072.0,602,573.0,29.0,6.0,2.0,1.3560383944153585,2.3075862068965516,55.0,52.6,2.4,1.0471204188481675,6.896551724137931,0.7721908340947989,2.9886431560071727,-0.3729706652960927,1.5794906495110967
651,275367.0,107,100.0,7.0,2.0,0.0,1.9428999999999998,3.981428571428571,94.0,90.4,3.6,2.0,0.0,1.0293890575943179,0.0,0.04178835189031001,0.0
652,275579.0,582,547.0,35.0,4.0,1.0,1.7746617915904916,5.372000000000002,64.6,60.2,4.4,0.7312614259597806,2.857142857142857,0.41205678142448077,0.5318583129454312,-1.2790849404034215,-0.9108861319355974
653,276382.0,184,176.0,8.0,2.0,0.0,1.2114204545454548,1.8012500000000002,58.5,57.0,1.5,1.1363636363636365,0.0,0.9380423057079873,0.0,-0.09227510513309442,0.0
654,276632.0,421,392.0,29.0,4.0,0.0,1.9085969387755095,3.29551724137931,46.1,42.9,3.2,1.0204081632653061,0.0,0.5346378496865688,0.0,-0.9033661180954354,0.0
655,276663.0,389,363.0,26.0,5.0,1.0,1.4655371900826446,2.2611538461538463,26.0,25.5,0.5,1.3774104683195594,3.8461538461538463,0.9398672907385478,1.7009695526450075,-0.08947103225639148,0.7663573169911901
656,276858.0,371,342.0,29.0,7.0,0.0,1.7221345029239763,2.9979310344827597,87.3,80.3,7.0,2.046783625730994,0.0,1.1885155440854376,0.0,0.24916077179387677,0.0
657,276946.0,475,456.0,19.0,7.0,0.0,1.626447368421053,1.5473684210526315,23.75,23.5,0.25,1.5350877192982455,0.0,0.9438287085726611,0.0,-0.08340304008404274,0.0
658,277269.0,361,325.0,36.0,2.0,1.0,1.3632307692307695,3.6775,16.8,15.6,1.2,0.6153846153846154,2.7777777777777777,0.45141631869992094,0.7553440592189742,-1.1474695219891895,-0.4047941531476932
659,277347.0,789,767.0,22.0,5.0,0.0,1.482503259452413,1.8759090909090907,68.2,65.4,2.8,0.651890482398957,0.0,0.4397227987476692,0.0,-1.1853337595451188,0.0
660,277675.0,498,473.0,25.0,16.0,1.0,2.1052008456659617,3.5755999999999997,4.0,4.0,0.0,3.382663847780127,4.0,1.6068128866393512,1.118693366148339,0.6842019369566431,0.16181464778912172
661,277896.0,424,416.0,8.0,2.0,0.0,1.350360576923077,3.2775000000000003,52.6,49.7,2.9,0.4807692307692308,0.0,0.3560302625723186,0.0,-1.4899282194051826,0.0
662,278176.0,418,383.0,35.0,10.0,2.0,2.046762402088773,3.5465714285714287,82.2,75.8,6.4,2.610966057441253,5.714285714285714,1.2756566442576314,1.6112140497865142,0.35124006555574083,0.6881481688129423
663,278379.0,401,386.0,15.0,6.0,3.0,1.4667357512953383,3.3979999999999992,130.0,124.3,5.7,1.5544041450777202,20.0,1.0597710894446788,5.88581518540318,0.08375267630998524,2.5572422423652292
664,278509.0,958,921.0,37.0,5.0,0.0,1.7433550488599336,3.127297297297297,65.3,62.9,2.4,0.5428881650380022,0.0,0.3114042463083029,0.0,-1.683139477746705,0.0
665,278873.0,441,405.0,36.0,6.0,1.0,1.8972592592592603,3.504722222222222,44.0,43.111111111111114,0.8888888888888888,1.4814814814814816,2.7777777777777777,0.7808534728458201,0.792581437742728,-0.3568762428472427,-0.3353689151036729
666,279666.0,250,240.0,10.0,7.0,0.0,1.716083333333333,2.034,113.9,109.9,4.0,2.9166666666666665,0.0,1.6996066624581172,0.0,0.7652009041394819,0.0
667,280259.0,291,279.0,12.0,2.0,0.0,2.357240143369173,6.195833333333333,81.7,74.5,7.2,0.7168458781362007,0.0,0.30410388188605264,0.0,-1.7173638623989118,0.0
668,280329.0,330,312.0,18.0,5.0,0.0,1.8907692307692299,3.145,97.14285714285714,92.85714285714286,4.285714285714286,1.6025641025641024,0.0,0.8475725522104696,0.0,-0.23859122665700552,0.0
669,280509.0,256,237.0,19.0,3.0,0.0,1.3677215189873426,3.714736842105263,66.0,63.6,2.4,1.2658227848101267,0.0,0.9254974548819985,0.0,-0.11169907219742109,0.0
670,281059.0,112,112.0,0.0,0.0,0.0,1.339642857142857,0.0,77.3,74.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0
671,281567.0,846,800.0,46.0,13.0,2.0,1.5444625000000018,3.138695652173913,21.33333333333333,19.0,2.333333333333333,1.625,4.3478260869565215,1.0521459731136225,1.3852334118298932,0.07333487580669738,0.4701290908718334
672,281598.0,737,696.0,41.0,6.0,0.0,1.7196839080459785,2.720243902439025,147.5,134.6,12.9,0.8620689655172413,0.0,0.501295012114629,0.0,-0.9962682155113487,0.0
673,281829.0,846,781.0,65.0,11.0,2.0,1.631024327784892,3.688615384615384,33.1,29.6,3.5,1.4084507042253522,3.076923076923077,0.8635375207052743,0.8341675008341677,-0.2116692306717634,-0.2615909889641248
674,281994.0,84,79.0,5.0,2.0,0.0,1.5186075949367088,5.392,88.0,85.0,3.0,2.5316455696202533,0.0,1.6670834375260484,0.0,0.737326313018164,0.0
675,283788.0,589,562.0,27.0,20.0,1.0,1.9269039145907467,4.12,64.57142857142857,61.28571428571429,3.2857142857142856,3.558718861209965,3.7037037037037033,1.8468584937022134,0.8989572096368211,0.885073331260863,-0.15367564979723777
676,283935.0,73,62.0,11.0,0.0,2.0,2.4825806451612897,5.618181818181818,2.0,2.0,0.0,0.0,18.181818181818183,0.0,3.236245954692557,0.0,1.6943212567577126
677,283973.0,100,94.0,6.0,4.0,0.0,1.4007446808510644,6.430000000000001,125.5,115.1,10.4,4.25531914893617,0.0,3.0378977747398785,0.0,1.6030733239686494,0.0
678,284456.0,27,26.0,1.0,0.0,0.0,1.2976923076923077,1.83,71.6,63.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0
679,284606.0,35,35.0,0.0,0.0,0.0,2.238285714285714,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,284795.0,734,691.0,43.0,9.0,2.0,1.9874095513748193,3.116976744186046,91.2,78.0,13.2,1.3024602026049203,4.651162790697675,0.655355712517294,1.492203238081027,-0.6096499128374945,0.5774440440402493
681,284815.0,730,687.0,43.0,8.0,0.0,2.0540465793304215,4.105348837209303,34.0,34.0,0.0,1.1644832605531297,0.0,0.5669215451446715,0.0,-0.8187789968665045,0.0
682,285033.0,75,72.0,3.0,1.0,0.0,1.2309722222222224,1.9366666666666668,45.0,42.0,3.0,1.3888888888888888,0.0,1.1282861333634209,0.0,0.1741329815989149,0.0
683,285148.0,321,302.0,19.0,3.0,0.0,1.9290728476821202,6.843157894736841,75.4,72.9,2.5,0.9933774834437087,0.0,0.5149507363795528,0.0,-0.9574936738156536,0.0
684,285620.0,191,183.0,8.0,6.0,0.0,1.2830054644808742,1.13375,69.0,65.2,3.8,3.278688524590164,0.0,2.5554751054133487,0.0,1.3535915371523883,0.0
685,285659.0,353,332.0,21.0,4.0,0.0,1.4783132530120493,3.0733333333333337,26.4,25.3,1.1,1.2048192771084338,0.0,0.8149959250203743,0.0,-0.295135249000819,0.0
686,285859.0,472,446.0,26.0,3.0,0.0,1.5393946188340808,3.472307692307692,37.4,35.4,2.0,0.672645739910314,0.0,0.4369547169261692,0.0,-1.1944443187109177,0.0
687,286166.0,112,109.0,3.0,0.0,0.0,1.261651376146789,1.12,6.833333333333332,6.666666666666668,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
688,286241.0,323,316.0,7.0,2.0,1.0,1.2684177215189867,2.9057142857142857,32.9,31.7,1.2,0.6329113924050633,14.285714285714285,0.49897709695125025,4.916420845624385,-1.0029544975075066,2.297608415691949
689,286482.0,303,289.0,14.0,7.0,0.0,1.9824913494809686,2.3457142857142856,81.16666666666667,74.16666666666667,7.0,2.422145328719723,0.0,1.2217684225224281,0.0,0.2889708585288201,0.0
690,286661.0,52,52.0,0.0,0.0,0.0,1.7194230769230765,0.0,26.777777777777782,25.88888888888889,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
691,286863.0,935,850.0,85.0,11.0,4.0,1.4469529411764712,2.7490588235294124,42.1,40.3,1.8,1.2941176470588236,4.705882352941177,0.8943743851176099,1.7118158086189923,-0.16104922490055715,0.7755274761036495
692,287179.0,390,379.0,11.0,8.0,1.0,2.337546174142479,3.5572727272727276,87.6,81.6,6.0,2.1108179419525066,9.090909090909092,0.9030058808257995,2.555583950932788,-0.14719271159917968,1.3536529846486551
693,287385.0,134,127.0,7.0,0.0,1.0,2.1198425196850392,1.59,69.0,65.0,4.0,0.0,14.285714285714285,0.0,8.98472596585804,0.0,3.1674745022074897
694,287519.0,14,14.0,0.0,1.0,0.0,1.3235714285714284,0.0,101.3,85.0,16.3,7.142857142857142,0.0,5.396654074473827,0.0,2.4320652135221836,0.0
695,288196.0,671,637.0,34.0,3.0,0.0,1.2905180533751974,3.0032352941176472,22.66666666666667,20.666666666666668,2.0,0.47095761381475665,0.0,0.3649368659221951,0.0,-1.4542811955500623,0.0
696,288403.0,269,261.0,8.0,4.0,0.0,1.7909578544061298,5.98625,53.4,46.7,6.7,1.532567049808429,0.0,0.8557247989046725,0.0,-0.22478119439558883,0.0
697,288463.0,158,152.0,6.0,4.0,0.0,1.8632894736842114,2.2783333333333338,2.0,2.0,0.0,2.631578947368421,0.0,1.4123296377374472,0.0,0.49807685293356163,0.0
698,288956.0,452,411.0,41.0,2.0,1.0,1.5352798053527978,2.4395121951219516,27.625,26.125,1.5,0.48661800486618007,2.4390243902439024,0.3169572107765452,0.9998000399920014,-1.6576400052078242,-0.000288510158123874
699,289020.0,503,469.0,34.0,5.0,0.0,1.8404051172707896,3.5185294117647063,44.6,41.8,2.8,1.0660980810234542,0.0,0.5792735909169899,0.0,-0.7876832008453196,0.0
700,289626.0,1035,964.0,71.0,19.0,2.0,1.868724066390041,4.3897183098591555,1.0,1.0,0.0,1.970954356846473,2.8169014084507045,1.0547059313330929,0.6417043667982161,0.0768408088415341,-0.6400192940900913
701,289676.0,1065,975.0,90.0,11.0,1.0,1.4996820512820517,2.837222222222221,85.1,79.8,5.3,1.1282051282051282,1.1111111111111112,0.7522962132144247,0.39161934599569237,-0.41062726650597864,-1.3524760590503282
702,290045.0,751,725.0,26.0,14.0,0.0,1.4755586206896536,2.5449999999999995,17.333333333333332,16.555555555555557,0.7777777777777778,1.9310344827586208,0.0,1.3086802894052998,0.0,0.38811268992947195,0.0
703,290147.0,97,96.0,1.0,7.0,0.0,1.8762500000000006,0.99,19.0,18.5,0.5,7.291666666666667,0.0,3.886298023539861,0.0,1.9583965392652085,0.0
704,290173.0,549,533.0,16.0,7.0,0.0,1.881894934333958,3.2212500000000004,25.2,23.9,1.3,1.3133208255159476,0.0,0.6978714919495542,0.0,-0.5189666959823729,0.0
705,290756.0,605,523.0,82.0,14.0,4.0,1.5172466539196934,3.2039024390243904,3.5,3.25,0.25,2.676864244741874,4.878048780487805,1.7642907551164442,1.522533495736906,0.8190883366314317,0.6064739677716444
706,291054.0,1042,1002.0,40.0,10.0,2.0,1.571666666666665,2.5497499999999995,75.8,71.6,4.2,0.998003992015968,5.0,0.6349972377620163,1.9609765663300327,-0.6551777787123356,0.9715722954273329
707,291148.0,519,490.0,29.0,8.0,1.0,1.7397959183673457,2.18448275862069,93.4,89.9,3.5,1.6326530612244898,3.4482758620689653,0.9384164222873908,1.5785319652722964,-0.09169983413680902,0.6585834755212773
708,291608.0,175,168.0,7.0,3.0,0.0,1.2883333333333342,2.2742857142857145,29.4,27.8,1.6,1.7857142857142856,0.0,1.386065422287931,0.0,0.470995354288153,0.0
709,291837.0,700,632.0,68.0,7.0,2.0,1.4161550632911393,3.2798529411764705,46.6,44.5,2.1,1.1075949367088607,2.941176470588235,0.7821141663221639,0.8967403488319956,-0.35454887972690136,-0.15723778162638613
710,291866.0,862,830.0,32.0,6.0,0.0,1.6420240963855417,4.1028125,38.9,34.8,4.1,0.7228915662650602,0.0,0.4402441887767083,0.0,-1.1836241342797316,0.0
711,292362.0,154,148.0,6.0,1.0,0.0,1.4977027027027028,4.54,48.1,46.5,1.6,0.6756756756756757,0.0,0.45114138771090856,0.0,-1.148348449915649,0.0
712,293361.0,68,64.0,4.0,0.0,0.0,0.7626562500000001,4.585,130.2,124.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0
713,293985.0,710,685.0,25.0,11.0,1.0,1.753313868613141,2.4364000000000003,101.1,96.5,4.6,1.6058394160583942,4.0,0.9158881617291956,1.6417665407978983,-0.1267566519901765,0.7152489904657733
