,SiteID,total,count_First,count_Reop,Mortality_First,Mortality_Reop,PredMort_First_avg,PredMort_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Mortality_First_rate,Mortality_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
374,376992,2447,2225,222.0,42,8.0,1.546184269662919,3.2960810810810792,408.0,372.2,35.8,1.887640449438202,3.6036036036036037,1.2208379599216355,1.0932994410506613,0.2878717261802976,0.12868859126913668
375,377172,647,630,17.0,7,1.0,1.8202380952380934,3.2188235294117646,331.8,309.9,21.9,1.1111111111111112,5.88235294117647,0.610420754305647,1.827485380116959,-0.7121240802496306,0.8698598646635516
376,377283,815,772,43.0,4,2.0,1.8716580310880793,2.9232558139534888,70.7,68.6,2.1,0.5181347150259068,4.651162790697675,0.27683193533206046,1.5910898965791567,-1.8529177130124246,0.6700153502415792
377,377629,1435,1337,98.0,12,4.0,1.7422662677636522,4.454795918367348,185.3,170.8,14.5,0.8975317875841435,4.081632653061225,0.5151519054181094,0.916233364637973,-0.9569301851569136,-0.1262129953349605
378,378552,247,244,3.0,1,0.0,1.8190573770491798,4.1466666666666665,151.2,140.4,10.8,0.4098360655737705,0.0,0.2253013405429763,0.0,-2.15007219725299,0.0
379,378886,850,824,26.0,9,0.0,1.5912014563106813,3.734615384615385,80.8,77.7,3.1,1.0922330097087378,0.0,0.6864203180414132,0.0,-0.5428358376446668,0.0
380,380143,1018,960,58.0,13,0.0,1.3487187499999995,1.841206896551724,79.2,76.3,2.9,1.3541666666666667,0.0,1.0040393274481185,0.0,0.005815779650412543,0.0
381,380557,72,72,0.0,0,0.0,1.1568055555555556,0.0,47.125,46.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,382750,244,238,6.0,4,1.0,1.8244117647058824,3.8366666666666664,131.6,124.0,7.6,1.680672268907563,16.666666666666664,0.9212132378342277,4.344048653344917,-0.11839295207990874,2.1190402614172186
383,382869,2517,2342,175.0,32,1.0,1.9614261315115253,3.0698285714285705,138.5,130.1,8.4,1.3663535439795047,0.5714285714285714,0.696612287369985,0.18614347939391687,-0.5215721744011395,-2.4255130154200732
384,383210,565,485,80.0,7,2.0,2.2660618556700998,3.2726249999999992,209.6,203.4,6.2,1.443298969072165,2.5,0.6369194933760381,0.7639127611626754,-0.6508170675349836,-0.3885202029931691
385,384579,1953,1883,70.0,25,1.0,2.0198725438130674,4.16257142857143,70.14285714285714,67.85714285714286,2.2857142857142856,1.327668613913967,1.4285714285714286,0.6573031639945092,0.34319445397762366,-0.6053691652645099,-1.54290185581339
386,384758,3774,3449,325.0,43,16.0,1.664589736155405,3.107107692307692,217.4,210.1,7.3,1.246738184981154,4.923076923076923,0.7489762539691398,1.5844564819124392,-0.4170081156212672,0.6639880357433106
387,388453,368,354,14.0,10,0.0,1.8378248587570607,5.164285714285713,23.83333333333333,21.66666666666667,2.1666666666666665,2.824858757062147,0.0,1.5370663551545534,0.0,0.6201794475179778,0.0
388,388457,263,253,10.0,7,0.0,2.204150197628459,2.6179999999999994,91.2,86.5,4.7,2.766798418972332,0.0,1.2552676409934542,0.0,0.327995000166053,0.0
389,389366,1380,1335,45.0,52,1.0,1.5354157303370792,2.9071111111111114,190.7,178.2,12.5,3.895131086142322,2.2222222222222223,2.5368576139878414,0.7644091117566121,1.3430425476405947,-0.38758311954461105
390,389738,2722,2596,126.0,18,2.0,1.9992180277349738,3.615555555555555,368.0,335.2,32.8,0.6933744221879815,1.5873015873015872,0.34682281400470577,0.43902010712090617,-1.5277292927264088,-1.1876410781806825
391,389870,2174,2040,134.0,23,2.0,1.6265784313725464,2.7994776119403006,178.8,163.9,14.9,1.1274509803921569,1.4925373134328357,0.6931427090428012,0.533148508517047,-0.528775679851999,-0.9073906432194491
392,390313,93,85,8.0,1,0.0,1.9598823529411769,2.7387500000000005,119.8,113.8,6.0,1.1764705882352942,0.0,0.6002761270184284,0.0,-0.7363018017634373,0.0
393,391209,2647,2493,154.0,14,4.0,1.5287926193341346,3.359025974025973,96.1,88.4,7.7,0.5615724027276374,2.5974025974025974,0.3673306605654796,0.7732606468325313,-1.444848774097811,-0.3709733023287247
