,surgid,total_year_avg,total_year_count,num_of_years,Year_avg_Firstop,Year_sum_Firstop,Year_avg_reop,Year_sum_reop,Mortality,Mortality_reop,Complics,Complics_reop,firstop/total,reop/total,mortalty_rate,mortalty_reop_rate,Complics_reop_rate
2678,173600.0,85.25,682.0,8,79.75,638.0,5.5,44.0,6,1.0,243,18.0,93.54838709677419,6.451612903225806,0.8797653958944283,2.272727272727273,40.909090909090914
2679,175549.0,26.375,211.0,8,25.625,205.0,0.75,6.0,9,1.0,130,5.0,97.1563981042654,2.843601895734597,4.265402843601896,16.666666666666664,83.33333333333334
2680,184111.0,27.5,55.0,2,26.0,52.0,1.5,3.0,0,0.0,21,1.0,94.54545454545455,5.454545454545454,0.0,0.0,33.33333333333333
2681,209424.0,36.375,291.0,8,35.25,282.0,1.125,9.0,1,0.0,69,3.0,96.90721649484536,3.0927835051546393,0.3436426116838488,0.0,33.33333333333333
2682,220458.0,46.625,373.0,8,42.75,342.0,3.875,31.0,3,2.0,117,9.0,91.68900804289544,8.310991957104557,0.8042895442359249,6.451612903225806,29.03225806451613
2683,223790.0,25.25,202.0,8,24.75,198.0,0.5,4.0,3,0.0,97,2.0,98.01980198019803,1.9801980198019802,1.4851485148514851,0.0,50.0
2684,239007.0,31.25,250.0,8,29.5,236.0,1.75,14.0,2,1.0,93,7.0,94.39999999999999,5.6000000000000005,0.8,7.142857142857142,50.0
2685,248169.0,35.5,284.0,8,34.0,272.0,1.5,12.0,1,0.0,94,5.0,95.77464788732394,4.225352112676056,0.35211267605633806,0.0,41.66666666666667
2686,248619.0,43.5,348.0,8,41.125,329.0,2.375,19.0,1,0.0,142,8.0,94.54022988505747,5.459770114942529,0.28735632183908044,0.0,42.10526315789473
2687,260890.0,23.75,190.0,8,22.375,179.0,1.375,11.0,2,0.0,86,6.0,94.21052631578948,5.7894736842105265,1.0526315789473684,0.0,54.54545454545454
2688,270644.0,84.125,673.0,8,77.875,623.0,6.25,50.0,12,2.0,266,22.0,92.5705794947994,7.429420505200595,1.7830609212481425,4.0,44.0
2689,272566.0,93.5,748.0,8,88.0,704.0,5.5,44.0,4,1.0,285,21.0,94.11764705882352,5.88235294117647,0.53475935828877,2.272727272727273,47.72727272727273
2690,278176.0,52.25,418.0,8,47.875,383.0,4.375,35.0,12,2.0,194,17.0,91.6267942583732,8.373205741626794,2.8708133971291865,5.714285714285714,48.57142857142857
2691,280329.0,41.25,330.0,8,39.0,312.0,2.25,18.0,5,0.0,116,7.0,94.54545454545455,5.454545454545454,1.5151515151515151,0.0,38.88888888888889
2692,281598.0,92.125,737.0,8,87.0,696.0,5.125,41.0,6,0.0,337,24.0,94.43690637720489,5.563093622795115,0.8141112618724559,0.0,58.536585365853654
2693,288956.0,56.5,452.0,8,51.375,411.0,5.125,41.0,3,1.0,182,13.0,90.929203539823,9.070796460176991,0.6637168141592921,2.4390243902439024,31.70731707317073
2694,308857.0,14.0,112.0,8,13.375,107.0,0.625,5.0,3,1.0,47,3.0,95.53571428571429,4.464285714285714,2.6785714285714284,20.0,60.0
2695,309283.0,51.25,410.0,8,47.25,378.0,4.0,32.0,3,0.0,124,10.0,92.19512195121952,7.804878048780488,0.7317073170731708,0.0,31.25
2696,326228.0,32.875,263.0,8,30.5,244.0,2.375,19.0,5,0.0,67,7.0,92.77566539923954,7.224334600760455,1.9011406844106464,0.0,36.84210526315789
2697,332919.0,24.375,195.0,8,22.5,180.0,1.875,15.0,3,0.0,100,7.0,92.3076923076923,7.6923076923076925,1.5384615384615385,0.0,46.666666666666664
2698,339853.0,28.5,228.0,8,26.375,211.0,2.125,17.0,2,0.0,50,4.0,92.54385964912281,7.456140350877193,0.8771929824561403,0.0,23.52941176470588
2699,346693.0,46.375,371.0,8,43.625,349.0,2.75,22.0,8,4.0,153,9.0,94.07008086253369,5.929919137466308,2.15633423180593,18.181818181818183,40.909090909090914
2700,373017.0,28.833333333333332,173.0,6,27.5,165.0,1.3333333333333333,8.0,0,0.0,55,4.0,95.37572254335261,4.624277456647398,0.0,0.0,50.0
2701,376711.0,13.571428571428571,95.0,7,12.571428571428571,88.0,1.0,7.0,3,0.0,37,1.0,92.63157894736842,7.368421052631578,3.1578947368421053,0.0,14.285714285714285
2702,386361.0,27.285714285714285,191.0,7,25.714285714285715,180.0,1.5714285714285714,11.0,0,0.0,65,4.0,94.24083769633508,5.7591623036649215,0.0,0.0,36.36363636363637
2703,387741.0,42.5,340.0,8,38.875,311.0,3.625,29.0,4,0.0,185,16.0,91.47058823529412,8.529411764705882,1.1764705882352942,0.0,55.172413793103445
2704,400123.0,54.0,432.0,8,47.5,380.0,6.5,52.0,8,0.0,166,19.0,87.96296296296296,12.037037037037036,1.8518518518518516,0.0,36.53846153846153
2705,404979.0,25.5,204.0,8,25.25,202.0,0.25,2.0,1,0.0,86,2.0,99.01960784313727,0.9803921568627451,0.49019607843137253,0.0,100.0
2706,429148.0,54.125,433.0,8,50.375,403.0,3.75,30.0,4,0.0,194,17.0,93.0715935334873,6.928406466512701,0.9237875288683602,0.0,56.666666666666664
2707,434282.0,49.75,398.0,8,47.5,380.0,2.25,18.0,9,1.0,164,8.0,95.47738693467338,4.522613065326634,2.261306532663317,5.555555555555555,44.44444444444444
2708,434493.0,66.5,532.0,8,63.25,506.0,3.25,26.0,6,1.0,178,14.0,95.11278195488721,4.887218045112782,1.1278195488721803,3.8461538461538463,53.84615384615385
2709,447479.0,36.75,294.0,8,35.0,280.0,1.75,14.0,7,1.0,147,8.0,95.23809523809523,4.761904761904762,2.380952380952381,7.142857142857142,57.14285714285714
2710,459309.0,89.875,719.0,8,81.75,654.0,8.125,65.0,17,5.0,302,39.0,90.95966620305981,9.040333796940194,2.364394993045897,7.6923076923076925,60.0
2711,464331.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0
2712,473152.0,65.25,522.0,8,61.25,490.0,4.0,32.0,16,2.0,204,10.0,93.86973180076629,6.130268199233716,3.065134099616858,6.25,31.25
2713,481074.0,12.4,62.0,5,11.4,57.0,1.0,5.0,0,0.0,23,1.0,91.93548387096774,8.064516129032258,0.0,0.0,20.0
2714,481443.0,24.875,199.0,8,23.5,188.0,1.375,11.0,1,0.0,92,2.0,94.47236180904522,5.527638190954774,0.5025125628140703,0.0,18.181818181818183
2715,497398.0,43.875,351.0,8,40.875,327.0,3.0,24.0,7,0.0,173,10.0,93.16239316239316,6.837606837606838,1.9943019943019942,0.0,41.66666666666667
2716,510201.0,22.5,90.0,4,21.25,85.0,1.25,5.0,1,0.0,32,3.0,94.44444444444444,5.555555555555555,1.1111111111111112,0.0,60.0
2717,520421.0,18.666666666666668,56.0,3,17.666666666666668,53.0,1.0,3.0,1,0.0,13,0.0,94.64285714285714,5.357142857142857,1.7857142857142856,0.0,0.0
2718,543816.0,40.625,325.0,8,39.125,313.0,1.5,12.0,1,0.0,139,3.0,96.3076923076923,3.6923076923076925,0.3076923076923077,0.0,25.0
2719,545910.0,54.5,436.0,8,49.875,399.0,4.625,37.0,6,0.0,135,13.0,91.5137614678899,8.486238532110093,1.3761467889908259,0.0,35.13513513513514
2720,553622.0,77.75,622.0,8,73.5,588.0,4.25,34.0,8,0.0,251,17.0,94.53376205787781,5.466237942122187,1.2861736334405145,0.0,50.0
2721,561977.0,20.75,166.0,8,19.875,159.0,0.875,7.0,0,0.0,72,5.0,95.78313253012048,4.216867469879518,0.0,0.0,71.42857142857143
2722,562599.0,69.125,553.0,8,66.25,530.0,2.875,23.0,3,2.0,181,10.0,95.84086799276673,4.159132007233273,0.5424954792043399,8.695652173913043,43.47826086956522
2723,563655.0,13.25,106.0,8,12.75,102.0,0.5,4.0,1,0.0,45,3.0,96.22641509433963,3.7735849056603774,0.9433962264150944,0.0,75.0
2724,572147.0,17.666666666666668,106.0,6,16.333333333333332,98.0,1.3333333333333333,8.0,2,1.0,42,4.0,92.45283018867924,7.547169811320755,1.8867924528301887,12.5,50.0
2725,572964.0,73.75,590.0,8,69.5,556.0,4.25,34.0,7,0.0,302,19.0,94.23728813559322,5.762711864406779,1.1864406779661016,0.0,55.88235294117647
2726,586753.0,6.666666666666667,40.0,6,6.5,39.0,0.16666666666666666,1.0,0,0.0,14,1.0,97.5,2.5,0.0,0.0,100.0
2727,637004.0,33.875,271.0,8,30.625,245.0,3.25,26.0,2,1.0,136,16.0,90.40590405904058,9.59409594095941,0.7380073800738007,3.8461538461538463,61.53846153846154
2728,639175.0,50.875,407.0,8,47.5,380.0,3.375,27.0,5,0.0,161,15.0,93.36609336609337,6.6339066339066335,1.2285012285012284,0.0,55.55555555555556
2729,648885.0,73.83333333333333,443.0,6,70.16666666666667,421.0,3.6666666666666665,22.0,2,1.0,159,7.0,95.03386004514672,4.966139954853273,0.4514672686230248,4.545454545454546,31.818181818181817
2730,656851.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0
2731,663422.0,75.625,605.0,8,71.875,575.0,3.75,30.0,10,0.0,209,12.0,95.0413223140496,4.958677685950414,1.6528925619834711,0.0,40.0
2732,683287.0,75.0,600.0,8,69.75,558.0,5.25,42.0,3,1.0,221,13.0,93.0,7.000000000000001,0.5,2.380952380952381,30.952380952380953
2733,705754.0,15.125,121.0,8,14.0,112.0,1.125,9.0,4,0.0,54,5.0,92.56198347107438,7.43801652892562,3.3057851239669422,0.0,55.55555555555556
2734,732578.0,58.75,470.0,8,55.25,442.0,3.5,28.0,1,0.0,129,7.0,94.04255319148936,5.957446808510639,0.2127659574468085,0.0,25.0
2735,734928.0,21.0,147.0,7,20.428571428571427,143.0,0.5714285714285714,4.0,1,0.0,64,4.0,97.27891156462584,2.7210884353741496,0.6802721088435374,0.0,100.0
2736,740058.0,7.75,62.0,8,7.625,61.0,0.125,1.0,1,0.0,28,1.0,98.38709677419355,1.6129032258064515,1.6129032258064515,0.0,100.0
2737,748181.0,78.75,630.0,8,71.375,571.0,7.375,59.0,6,0.0,261,26.0,90.63492063492063,9.365079365079366,0.9523809523809524,0.0,44.06779661016949
2738,748619.0,49.285714285714285,345.0,7,47.142857142857146,330.0,2.142857142857143,15.0,3,1.0,136,5.0,95.65217391304348,4.3478260869565215,0.8695652173913043,6.666666666666667,33.33333333333333
2739,764633.0,10.333333333333334,31.0,3,10.0,30.0,0.3333333333333333,1.0,0,0.0,19,1.0,96.7741935483871,3.225806451612903,0.0,0.0,100.0
2740,764648.0,12.0,12.0,1,12.0,12.0,0.0,0.0,1,0.0,7,0.0,100.0,0.0,8.333333333333332,0.0,0.0
2741,766385.0,87.125,697.0,8,82.375,659.0,4.75,38.0,16,2.0,258,14.0,94.5480631276901,5.4519368723099,2.295552367288379,5.263157894736842,36.84210526315789
2742,768830.0,20.75,166.0,8,19.125,153.0,1.625,13.0,5,0.0,70,6.0,92.16867469879519,7.83132530120482,3.0120481927710845,0.0,46.15384615384615
2743,770040.0,1.5,3.0,2,1.5,3.0,0.0,0.0,0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0
2744,773160.0,63.125,505.0,8,58.625,469.0,4.5,36.0,3,0.0,162,18.0,92.87128712871288,7.128712871287128,0.594059405940594,0.0,50.0
2745,777750.0,76.75,614.0,8,71.875,575.0,4.875,39.0,16,3.0,267,24.0,93.64820846905538,6.351791530944626,2.6058631921824107,7.6923076923076925,61.53846153846154
2746,779659.0,23.0,161.0,7,22.571428571428573,158.0,0.42857142857142855,3.0,5,0.0,73,1.0,98.13664596273291,1.8633540372670807,3.1055900621118013,0.0,33.33333333333333
2747,782672.0,44.375,355.0,8,42.0,336.0,2.375,19.0,5,2.0,142,8.0,94.64788732394366,5.352112676056338,1.4084507042253522,10.526315789473683,42.10526315789473
2748,794392.0,8.0,16.0,2,8.0,16.0,0.0,0.0,0,0.0,10,0.0,100.0,0.0,0.0,0.0,0.0
2749,794798.0,75.5,604.0,8,73.0,584.0,2.5,20.0,7,0.0,222,8.0,96.68874172185431,3.3112582781456954,1.1589403973509933,0.0,40.0
2750,798103.0,50.375,403.0,8,48.125,385.0,2.25,18.0,3,0.0,144,6.0,95.53349875930522,4.466501240694789,0.7444168734491315,0.0,33.33333333333333
2751,802297.0,30.75,246.0,8,28.875,231.0,1.875,15.0,0,0.0,62,4.0,93.90243902439023,6.097560975609756,0.0,0.0,26.666666666666668
2752,802480.0,13.125,105.0,8,11.875,95.0,1.25,10.0,0,0.0,35,7.0,90.47619047619048,9.523809523809524,0.0,0.0,70.0
2753,808274.0,49.875,399.0,8,47.0,376.0,2.875,23.0,7,0.0,146,8.0,94.23558897243107,5.764411027568922,1.7543859649122806,0.0,34.78260869565217
2754,811168.0,56.0,448.0,8,52.5,420.0,3.5,28.0,3,0.0,178,11.0,93.75,6.25,0.6696428571428571,0.0,39.285714285714285
2755,818067.0,10.75,86.0,8,10.0,80.0,0.75,6.0,0,0.0,50,2.0,93.02325581395348,6.976744186046512,0.0,0.0,33.33333333333333
2756,820226.0,66.5,532.0,8,63.25,506.0,3.25,26.0,4,1.0,210,14.0,95.11278195488721,4.887218045112782,0.7518796992481203,3.8461538461538463,53.84615384615385
2757,822906.0,41.0,287.0,7,39.714285714285715,278.0,1.2857142857142858,9.0,4,0.0,140,5.0,96.86411149825784,3.1358885017421603,1.3937282229965158,0.0,55.55555555555556
2758,825910.0,33.375,267.0,8,31.75,254.0,1.625,13.0,2,0.0,136,5.0,95.13108614232209,4.868913857677903,0.7490636704119851,0.0,38.46153846153847
2759,827170.0,92.25,738.0,8,83.5,668.0,8.75,70.0,10,3.0,219,27.0,90.5149051490515,9.48509485094851,1.3550135501355014,4.285714285714286,38.57142857142858
2760,827517.0,34.142857142857146,239.0,7,33.285714285714285,233.0,0.8571428571428571,6.0,2,0.0,74,0.0,97.48953974895397,2.510460251046025,0.8368200836820083,0.0,0.0
2761,836291.0,29.75,238.0,8,29.375,235.0,0.375,3.0,1,0.0,75,1.0,98.73949579831933,1.2605042016806722,0.42016806722689076,0.0,33.33333333333333
2762,867948.0,70.5,564.0,8,67.0,536.0,3.5,28.0,5,0.0,213,20.0,95.0354609929078,4.964539007092199,0.8865248226950355,0.0,71.42857142857143
2763,890156.0,48.5,388.0,8,46.375,371.0,2.125,17.0,3,0.0,136,7.0,95.61855670103093,4.381443298969072,0.7731958762886598,0.0,41.17647058823529
2764,899324.0,38.375,307.0,8,37.25,298.0,1.125,9.0,5,0.0,136,7.0,97.06840390879479,2.9315960912052117,1.6286644951140066,0.0,77.77777777777779
2765,900130.0,86.75,694.0,8,81.5,652.0,5.25,42.0,5,0.0,247,12.0,93.94812680115274,6.051873198847262,0.7204610951008645,0.0,28.57142857142857
2766,921298.0,17.0,136.0,8,16.625,133.0,0.375,3.0,2,0.0,43,1.0,97.79411764705883,2.2058823529411766,1.4705882352941175,0.0,33.33333333333333
2767,921443.0,73.625,589.0,8,71.0,568.0,2.625,21.0,1,0.0,189,7.0,96.43463497453311,3.5653650254668934,0.1697792869269949,0.0,33.33333333333333
2768,923724.0,74.0,592.0,8,73.0,584.0,1.0,8.0,9,0.0,221,2.0,98.64864864864865,1.3513513513513513,1.5202702702702704,0.0,25.0
2769,947197.0,23.5,188.0,8,22.25,178.0,1.25,10.0,5,0.0,76,5.0,94.68085106382979,5.319148936170213,2.6595744680851063,0.0,50.0
2770,963843.0,30.75,246.0,8,29.125,233.0,1.625,13.0,1,0.0,114,7.0,94.71544715447155,5.284552845528456,0.40650406504065045,0.0,53.84615384615385
2771,964834.0,150.25,1202.0,8,143.0,1144.0,7.25,58.0,9,0.0,671,36.0,95.17470881863561,4.825291181364393,0.7487520798668885,0.0,62.06896551724138
2772,976000.0,21.125,169.0,8,20.25,162.0,0.875,7.0,1,0.0,66,2.0,95.85798816568047,4.142011834319527,0.591715976331361,0.0,28.57142857142857
2773,987273.0,34.5,276.0,8,30.75,246.0,3.75,30.0,3,0.0,118,15.0,89.13043478260869,10.869565217391305,1.0869565217391304,0.0,50.0
2774,991652.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0
2775,106635.0,37.285714285714285,261.0,7,33.42857142857143,234.0,3.857142857142857,27.0,6,1.0,99,12.0,89.65517241379311,10.344827586206897,2.2988505747126435,3.7037037037037033,44.44444444444444
2776,121537.0,106.57142857142857,746.0,7,100.57142857142857,704.0,6.0,42.0,8,1.0,300,19.0,94.36997319034852,5.630026809651475,1.0723860589812333,2.380952380952381,45.23809523809524
2777,130743.0,33.857142857142854,237.0,7,32.714285714285715,229.0,1.1428571428571428,8.0,6,1.0,91,2.0,96.62447257383965,3.375527426160337,2.5316455696202533,12.5,25.0
2778,144683.0,66.0,462.0,7,62.0,434.0,4.0,28.0,8,3.0,203,13.0,93.93939393939394,6.0606060606060606,1.7316017316017316,10.714285714285714,46.42857142857143
2779,151288.0,26.714285714285715,187.0,7,24.714285714285715,173.0,2.0,14.0,3,0.0,61,7.0,92.51336898395722,7.4866310160427805,1.6042780748663104,0.0,50.0
2780,152269.0,99.14285714285714,694.0,7,94.0,658.0,5.142857142857143,36.0,9,0.0,248,11.0,94.81268011527378,5.187319884726225,1.2968299711815563,0.0,30.555555555555557
2781,156780.0,20.0,140.0,7,19.571428571428573,137.0,0.42857142857142855,3.0,2,0.0,59,2.0,97.85714285714285,2.142857142857143,1.4285714285714286,0.0,66.66666666666666
2782,159554.0,17.142857142857142,120.0,7,17.142857142857142,120.0,0.0,0.0,2,0.0,48,0.0,100.0,0.0,1.6666666666666667,0.0,0.0
2783,162918.0,103.42857142857143,724.0,7,96.42857142857143,675.0,7.0,49.0,10,1.0,277,24.0,93.23204419889503,6.767955801104971,1.3812154696132597,2.0408163265306123,48.97959183673469
2784,163735.0,41.142857142857146,288.0,7,39.142857142857146,274.0,2.0,14.0,6,1.0,122,7.0,95.13888888888889,4.861111111111112,2.083333333333333,7.142857142857142,50.0
2785,169315.0,107.85714285714286,755.0,7,103.71428571428571,726.0,4.142857142857143,29.0,5,1.0,301,14.0,96.15894039735099,3.8410596026490067,0.6622516556291391,3.4482758620689653,48.275862068965516
2786,171078.0,40.0,280.0,7,38.57142857142857,270.0,1.4285714285714286,10.0,7,0.0,139,5.0,96.42857142857143,3.571428571428571,2.5,0.0,50.0
2787,179595.0,76.71428571428571,537.0,7,70.85714285714286,496.0,5.857142857142857,41.0,3,0.0,144,12.0,92.36499068901304,7.635009310986965,0.5586592178770949,0.0,29.268292682926827
2788,181860.0,13.0,26.0,2,12.0,24.0,1.0,2.0,0,0.0,9,2.0,92.3076923076923,7.6923076923076925,0.0,0.0,100.0
2789,185916.0,47.142857142857146,330.0,7,45.142857142857146,316.0,2.0,14.0,2,0.0,108,6.0,95.75757575757575,4.242424242424243,0.6060606060606061,0.0,42.857142857142854
2790,187803.0,63.714285714285715,446.0,7,61.0,427.0,2.7142857142857144,19.0,2,0.0,167,8.0,95.73991031390135,4.260089686098654,0.4484304932735426,0.0,42.10526315789473
2791,209593.0,20.0,140.0,7,19.714285714285715,138.0,0.2857142857142857,2.0,1,0.0,56,0.0,98.57142857142858,1.4285714285714286,0.7142857142857143,0.0,0.0
2792,212838.0,53.57142857142857,375.0,7,48.285714285714285,338.0,5.285714285714286,37.0,3,0.0,152,16.0,90.13333333333333,9.866666666666667,0.8,0.0,43.24324324324324
2793,214810.0,39.666666666666664,238.0,6,37.833333333333336,227.0,1.8333333333333333,11.0,2,0.0,116,8.0,95.37815126050421,4.621848739495799,0.8403361344537815,0.0,72.72727272727273
2794,241584.0,45.142857142857146,316.0,7,44.0,308.0,1.1428571428571428,8.0,4,0.0,86,2.0,97.46835443037975,2.5316455696202533,1.2658227848101267,0.0,25.0
2795,257565.0,71.14285714285714,498.0,7,67.0,469.0,4.142857142857143,29.0,11,0.0,234,14.0,94.17670682730925,5.8232931726907635,2.208835341365462,0.0,48.275862068965516
2796,270757.0,2.5,10.0,4,2.25,9.0,0.25,1.0,1,0.0,4,0.0,90.0,10.0,10.0,0.0,0.0
2797,274248.0,68.28571428571429,478.0,7,64.14285714285714,449.0,4.142857142857143,29.0,18,1.0,215,22.0,93.93305439330544,6.066945606694561,3.765690376569038,3.4482758620689653,75.86206896551724
2798,285859.0,67.42857142857143,472.0,7,63.714285714285715,446.0,3.7142857142857144,26.0,3,0.0,217,15.0,94.49152542372882,5.508474576271186,0.6355932203389831,0.0,57.692307692307686
2799,297040.0,46.833333333333336,281.0,6,42.833333333333336,257.0,4.0,24.0,1,0.0,127,10.0,91.45907473309609,8.540925266903916,0.3558718861209964,0.0,41.66666666666667
2800,300756.0,41.333333333333336,248.0,6,38.833333333333336,233.0,2.5,15.0,5,1.0,74,7.0,93.95161290322581,6.048387096774194,2.0161290322580645,6.666666666666667,46.666666666666664
2801,328424.0,47.142857142857146,330.0,7,44.857142857142854,314.0,2.2857142857142856,16.0,7,0.0,113,4.0,95.15151515151516,4.848484848484849,2.1212121212121215,0.0,25.0
2802,335837.0,38.142857142857146,267.0,7,35.42857142857143,248.0,2.7142857142857144,19.0,1,0.0,48,5.0,92.88389513108615,7.116104868913857,0.37453183520599254,0.0,26.31578947368421
2803,340982.0,98.85714285714286,692.0,7,94.28571428571429,660.0,4.571428571428571,32.0,9,1.0,327,16.0,95.37572254335261,4.624277456647398,1.300578034682081,3.125,50.0
2804,361026.0,46.285714285714285,324.0,7,44.142857142857146,309.0,2.142857142857143,15.0,3,0.0,154,6.0,95.37037037037037,4.62962962962963,0.9259259259259258,0.0,40.0
2805,367083.0,16.428571428571427,115.0,7,15.571428571428571,109.0,0.8571428571428571,6.0,2,0.0,46,1.0,94.78260869565217,5.217391304347826,1.7391304347826086,0.0,16.666666666666664
2806,375005.0,3.8333333333333335,23.0,6,3.6666666666666665,22.0,0.16666666666666666,1.0,0,0.0,11,0.0,95.65217391304348,4.3478260869565215,0.0,0.0,0.0
2807,378653.0,22.285714285714285,156.0,7,20.428571428571427,143.0,1.8571428571428572,13.0,1,0.0,65,5.0,91.66666666666666,8.333333333333332,0.641025641025641,0.0,38.46153846153847
2808,384866.0,54.0,378.0,7,50.42857142857143,353.0,3.5714285714285716,25.0,6,0.0,137,8.0,93.38624338624338,6.613756613756613,1.5873015873015872,0.0,32.0
2809,388962.0,1.3333333333333333,4.0,3,1.3333333333333333,4.0,0.0,0.0,0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0
2810,395082.0,48.42857142857143,339.0,7,44.857142857142854,314.0,3.5714285714285716,25.0,7,0.0,171,11.0,92.62536873156341,7.374631268436578,2.0648967551622417,0.0,44.0
2811,398161.0,11.5,23.0,2,10.0,20.0,1.5,3.0,0,0.0,8,1.0,86.95652173913044,13.043478260869565,0.0,0.0,33.33333333333333
2812,414308.0,51.714285714285715,362.0,7,49.0,343.0,2.7142857142857144,19.0,4,1.0,88,4.0,94.7513812154696,5.248618784530387,1.1049723756906076,5.263157894736842,21.052631578947366
2813,416694.0,47.42857142857143,332.0,7,45.285714285714285,317.0,2.142857142857143,15.0,2,0.0,119,6.0,95.48192771084338,4.518072289156627,0.6024096385542169,0.0,40.0
2814,433413.0,13.333333333333334,80.0,6,13.0,78.0,0.3333333333333333,2.0,3,1.0,28,1.0,97.5,2.5,3.75,50.0,50.0
2815,456054.0,13.166666666666666,79.0,6,13.0,78.0,0.16666666666666666,1.0,0,0.0,48,1.0,98.73417721518987,1.2658227848101267,0.0,0.0,100.0
2816,467618.0,57.42857142857143,402.0,7,54.0,378.0,3.4285714285714284,24.0,2,0.0,138,10.0,94.02985074626866,5.970149253731343,0.4975124378109453,0.0,41.66666666666667
2817,469719.0,4.857142857142857,34.0,7,4.142857142857143,29.0,0.7142857142857143,5.0,0,0.0,17,5.0,85.29411764705883,14.705882352941178,0.0,0.0,100.0
2818,478565.0,81.57142857142857,571.0,7,78.71428571428571,551.0,2.857142857142857,20.0,6,0.0,189,4.0,96.49737302977232,3.502626970227671,1.0507880910683012,0.0,20.0
2819,489789.0,50.142857142857146,351.0,7,47.0,329.0,3.142857142857143,22.0,6,0.0,143,9.0,93.73219373219374,6.267806267806268,1.7094017094017095,0.0,40.909090909090914
2820,511581.0,24.714285714285715,173.0,7,24.0,168.0,0.7142857142857143,5.0,2,0.0,71,1.0,97.10982658959537,2.8901734104046244,1.1560693641618496,0.0,20.0
2821,515841.0,40.142857142857146,281.0,7,36.714285714285715,257.0,3.4285714285714284,24.0,0,0.0,113,9.0,91.45907473309609,8.540925266903916,0.0,0.0,37.5
2822,517872.0,23.333333333333332,140.0,6,21.5,129.0,1.8333333333333333,11.0,2,0.0,75,6.0,92.14285714285714,7.857142857142857,1.4285714285714286,0.0,54.54545454545454
2823,524516.0,25.142857142857142,176.0,7,24.142857142857142,169.0,1.0,7.0,4,2.0,69,4.0,96.02272727272727,3.977272727272727,2.272727272727273,28.57142857142857,57.14285714285714
2824,529961.0,20.0,140.0,7,19.0,133.0,1.0,7.0,1,0.0,64,2.0,95.0,5.0,0.7142857142857143,0.0,28.57142857142857
2825,531483.0,56.285714285714285,394.0,7,53.142857142857146,372.0,3.142857142857143,22.0,4,0.0,162,10.0,94.41624365482234,5.583756345177665,1.015228426395939,0.0,45.45454545454545
2826,556350.0,32.666666666666664,196.0,6,29.333333333333332,176.0,3.3333333333333335,20.0,1,0.0,67,6.0,89.79591836734694,10.204081632653061,0.5102040816326531,0.0,30.0
2827,576577.0,6.285714285714286,44.0,7,5.857142857142857,41.0,0.42857142857142855,3.0,1,1.0,19,2.0,93.18181818181817,6.8181818181818175,2.272727272727273,33.33333333333333,66.66666666666666
2828,588528.0,21.571428571428573,151.0,7,20.571428571428573,144.0,1.0,7.0,4,0.0,66,2.0,95.36423841059603,4.635761589403973,2.6490066225165565,0.0,28.57142857142857
2829,588584.0,40.57142857142857,284.0,7,37.57142857142857,263.0,3.0,21.0,4,0.0,114,10.0,92.6056338028169,7.394366197183098,1.4084507042253522,0.0,47.61904761904761
2830,606370.0,45.714285714285715,320.0,7,41.42857142857143,290.0,4.285714285714286,30.0,0,0.0,274,25.0,90.625,9.375,0.0,0.0,83.33333333333334
2831,609922.0,25.571428571428573,179.0,7,23.714285714285715,166.0,1.8571428571428572,13.0,1,0.0,51,2.0,92.73743016759776,7.262569832402235,0.5586592178770949,0.0,15.384615384615385
2832,658311.0,3.3333333333333335,10.0,3,3.0,9.0,0.3333333333333333,1.0,0,0.0,4,1.0,90.0,10.0,0.0,0.0,100.0
2833,662726.0,73.42857142857143,514.0,7,68.28571428571429,478.0,5.142857142857143,36.0,6,1.0,214,14.0,92.99610894941634,7.003891050583658,1.1673151750972763,2.7777777777777777,38.88888888888889
2834,669302.0,67.57142857142857,473.0,7,61.42857142857143,430.0,6.142857142857143,43.0,3,1.0,144,14.0,90.9090909090909,9.090909090909092,0.6342494714587738,2.3255813953488373,32.55813953488372
2835,683075.0,31.857142857142858,223.0,7,29.428571428571427,206.0,2.4285714285714284,17.0,4,1.0,76,7.0,92.37668161434978,7.623318385650224,1.7937219730941705,5.88235294117647,41.17647058823529
2836,690548.0,31.428571428571427,220.0,7,28.428571428571427,199.0,3.0,21.0,2,0.0,118,14.0,90.45454545454545,9.545454545454547,0.9090909090909091,0.0,66.66666666666666
2837,698531.0,38.0,228.0,6,36.166666666666664,217.0,1.8333333333333333,11.0,1,0.0,105,9.0,95.17543859649122,4.824561403508771,0.43859649122807015,0.0,81.81818181818183
2838,699638.0,19.0,114.0,6,18.333333333333332,110.0,0.6666666666666666,4.0,3,1.0,45,1.0,96.49122807017544,3.508771929824561,2.631578947368421,25.0,25.0
2839,699984.0,26.428571428571427,185.0,7,25.0,175.0,1.4285714285714286,10.0,2,0.0,62,3.0,94.5945945945946,5.405405405405405,1.0810810810810811,0.0,30.0
